Inspection Date,Inspection Type,Facility Name,Inspection Number,url_inspection,url_inspection_full,url_entity_full
29-Nov-2023,Required,Emmaus Anglican Church - Church Banquet Facility,157381,location.href = '/Portal/Inspection/Details/5ebcc97f-4179-4f00-8823-21eb9c0dd5ca' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5ebcc97f-4179-4f00-8823-21eb9c0dd5ca,http://disclosure.algomapublichealth.com/Portal/Facility/Details/77792ab6-e2e3-4f56-908b-ac4353a84017
05-Dec-2023,Required,Erb Transport Ltd. - Food Warehouse / Depot,157792,location.href = '/Portal/Inspection/Details/a21a8be4-8bac-4f1b-8e25-d71f23f503ec' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a21a8be4-8bac-4f1b-8e25-d71f23f503ec,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0a2f28e0-7be4-4279-9097-ed490ad88190
01-Nov-2022,Required,Erb Transport Ltd. - Food Warehouse / Depot,92524,location.href = '/Portal/Inspection/Details/f0cdbf96-09dd-4d1c-b117-24b9cec45838' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f0cdbf96-09dd-4d1c-b117-24b9cec45838,http://disclosure.algomapublichealth.com/Portal/Facility/Details/0a2f28e0-7be4-4279-9097-ed490ad88190
13-Sep-2023,Required,Ernie's Coffee Shop - Restaurant,139923,location.href = '/Portal/Inspection/Details/d129b153-4091-48da-ad16-196e4b4f15e1' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d129b153-4091-48da-ad16-196e4b4f15e1,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7bbe0f57-5d24-489b-9d35-fbf503446e1a
22-Mar-2023,Required,Ernie's Coffee Shop - Restaurant,107672,location.href = '/Portal/Inspection/Details/c633d5d5-9bd6-487d-9257-895e6ed18e02' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/c633d5d5-9bd6-487d-9257-895e6ed18e02,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7bbe0f57-5d24-489b-9d35-fbf503446e1a
31-Aug-2022,Required,Ernie's Coffee Shop - Restaurant,88672,location.href = '/Portal/Inspection/Details/bf6f4e5d-826b-44e9-b44b-220380a3ad10' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/bf6f4e5d-826b-44e9-b44b-220380a3ad10,http://disclosure.algomapublichealth.com/Portal/Facility/Details/7bbe0f57-5d24-489b-9d35-fbf503446e1a
31-Aug-2022,Required,Errington's Wilderness Islands - Fly-in Camp,88671,location.href = '/Portal/Inspection/Details/90f0009e-fdaf-4684-bf1e-c163913ec7af' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/90f0009e-fdaf-4684-bf1e-c163913ec7af,http://disclosure.algomapublichealth.com/Portal/Facility/Details/aadcfd50-9ddf-43b5-b1f9-5d9c24b47dc5
19-Dec-2023,Required,Esquire Club - Cocktail Bar,158505,location.href = '/Portal/Inspection/Details/d541870c-1c0f-4cfc-b613-217e444815e2' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d541870c-1c0f-4cfc-b613-217e444815e2,http://disclosure.algomapublichealth.com/Portal/Facility/Details/39c70316-6658-494a-b382-e5256d405b89
08-Feb-2023,Required,Esquire Club - Cocktail Bar,101573,location.href = '/Portal/Inspection/Details/b844a035-ad47-4aae-9855-41d271460e00' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b844a035-ad47-4aae-9855-41d271460e00,http://disclosure.algomapublichealth.com/Portal/Facility/Details/39c70316-6658-494a-b382-e5256d405b89
10-Jun-2022,Follow-up,Esquire Club - Cocktail Bar,84720,location.href = '/Portal/Inspection/Details/c528e123-6eae-463e-8a73-2c9c1092cfd0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/c528e123-6eae-463e-8a73-2c9c1092cfd0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/39c70316-6658-494a-b382-e5256d405b89
12-May-2022,Required,Esquire Club - Cocktail Bar,81574,location.href = '/Portal/Inspection/Details/cdcc52be-1994-427f-b68b-10ed24543d69' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/cdcc52be-1994-427f-b68b-10ed24543d69,http://disclosure.algomapublichealth.com/Portal/Facility/Details/39c70316-6658-494a-b382-e5256d405b89
12-Jan-2024,Required,Esso (McDougall Energy) #319103 - Convenience / Variety,159332,location.href = '/Portal/Inspection/Details/dedd140b-721e-4fd3-bdd6-fbca9a16a636' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/dedd140b-721e-4fd3-bdd6-fbca9a16a636,http://disclosure.algomapublichealth.com/Portal/Facility/Details/4a47f0eb-5148-42d1-b53d-0918dfe63ecc
12-Jun-2023,Required,Esso (McDougall Energy) #319103 - Convenience / Variety,126649,location.href = '/Portal/Inspection/Details/4490c8bd-4242-4b81-b937-244915f5db35' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4490c8bd-4242-4b81-b937-244915f5db35,http://disclosure.algomapublichealth.com/Portal/Facility/Details/4a47f0eb-5148-42d1-b53d-0918dfe63ecc
16-Nov-2022,Required,Esso (McDougall Energy) #319103 - Convenience / Variety,93390,location.href = '/Portal/Inspection/Details/0b1dac1d-6197-4ec3-a901-b24018ec6410' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0b1dac1d-6197-4ec3-a901-b24018ec6410,http://disclosure.algomapublichealth.com/Portal/Facility/Details/4a47f0eb-5148-42d1-b53d-0918dfe63ecc
18-Aug-2023,Required,Esso Elliot Lake - Convenience / Variety,136400,location.href = '/Portal/Inspection/Details/5a40b4ca-115e-47d0-b5ee-e80f4443a6b4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5a40b4ca-115e-47d0-b5ee-e80f4443a6b4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/baf98b41-22bd-47d3-ada0-7095e11c2af9
01-May-2024,Required,Esso On The Run - Convenience / Variety,168599,location.href = '/Portal/Inspection/Details/34466197-0f01-4444-ad37-a0ee24c268ab' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/34466197-0f01-4444-ad37-a0ee24c268ab,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8f95d9f2-4f6b-4657-95e5-b33e4ee3d030
26-May-2023,Required,Esso On The Run - Convenience / Variety,124652,location.href = '/Portal/Inspection/Details/bc9f4c66-9b3f-4c59-9049-33b7f85a00fa' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/bc9f4c66-9b3f-4c59-9049-33b7f85a00fa,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8f95d9f2-4f6b-4657-95e5-b33e4ee3d030
01-Sep-2022,Required,Esso On The Run - Convenience / Variety,88677,location.href = '/Portal/Inspection/Details/aaca0014-7e55-4744-b70c-efedd8ec440f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/aaca0014-7e55-4744-b70c-efedd8ec440f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/8f95d9f2-4f6b-4657-95e5-b33e4ee3d030
14-Apr-2023,Required,Esso On The Run - Convenience / Variety,112317,location.href = '/Portal/Inspection/Details/d99303f3-3fb4-4f76-ae66-3f26bf1a2149' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d99303f3-3fb4-4f76-ae66-3f26bf1a2149,http://disclosure.algomapublichealth.com/Portal/Facility/Details/18fb1218-cb67-42c1-b331-318024590b84
26-Oct-2022,Required,Esso On The Run - Convenience / Variety,91820,location.href = '/Portal/Inspection/Details/007327c8-aa37-438f-b29d-42f4dea8b038' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/007327c8-aa37-438f-b29d-42f4dea8b038,http://disclosure.algomapublichealth.com/Portal/Facility/Details/18fb1218-cb67-42c1-b331-318024590b84
27-Feb-2024,Required,Express Lane Convenience Store and Esso Gas Bar - Convenience / Variety,163044,location.href = '/Portal/Inspection/Details/5a589009-a805-4db6-9393-92751ca219cc' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5a589009-a805-4db6-9393-92751ca219cc,http://disclosure.algomapublichealth.com/Portal/Facility/Details/3bc7f9aa-612b-4b67-b88b-a8c1e17e28d5
14-Mar-2023,Follow-up,Express Lane Convenience Store and Esso Gas Bar - Convenience / Variety,106459,location.href = '/Portal/Inspection/Details/0049d033-dc17-468b-8d13-f831973f1f58' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0049d033-dc17-468b-8d13-f831973f1f58,http://disclosure.algomapublichealth.com/Portal/Facility/Details/3bc7f9aa-612b-4b67-b88b-a8c1e17e28d5
09-Mar-2023,Required,Express Lane Convenience Store and Esso Gas Bar - Convenience / Variety,105345,location.href = '/Portal/Inspection/Details/45f04d93-c3d6-439a-b477-53865b2f9432' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/45f04d93-c3d6-439a-b477-53865b2f9432,http://disclosure.algomapublichealth.com/Portal/Facility/Details/3bc7f9aa-612b-4b67-b88b-a8c1e17e28d5
31-Jan-2024,Follow-up,Extendicare Maple View - Long Term Care Facility,161173,location.href = '/Portal/Inspection/Details/ef6582a9-373e-4f99-bfb5-dda599028507' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ef6582a9-373e-4f99-bfb5-dda599028507,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
25-Jan-2024,Required,Extendicare Maple View - Long Term Care Facility,160581,location.href = '/Portal/Inspection/Details/d3a8c5eb-b2a8-4027-898c-6cf7311ef305' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d3a8c5eb-b2a8-4027-898c-6cf7311ef305,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
16-Oct-2023,Required,Extendicare Maple View - Long Term Care Facility,147190,location.href = '/Portal/Inspection/Details/e471834e-0678-42b0-b01d-31382f363f62' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e471834e-0678-42b0-b01d-31382f363f62,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
06-Jun-2023,Required,Extendicare Maple View - Long Term Care Facility,125920,location.href = '/Portal/Inspection/Details/1f2c7275-49d7-48da-aa29-3e009c297ba9' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/1f2c7275-49d7-48da-aa29-3e009c297ba9,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
19-Jan-2023,Required,Extendicare Maple View - Long Term Care Facility,99487,location.href = '/Portal/Inspection/Details/80bb5533-6829-42ab-83ee-720a4560a17d' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/80bb5533-6829-42ab-83ee-720a4560a17d,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
19-Oct-2022,Required,Extendicare Maple View - Long Term Care Facility,90984,location.href = '/Portal/Inspection/Details/d2219672-c562-4508-895a-7a31abaa2d0a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d2219672-c562-4508-895a-7a31abaa2d0a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
13-Jul-2022,Required,Extendicare Maple View - Long Term Care Facility,87107,location.href = '/Portal/Inspection/Details/13d532b9-1240-4907-8eda-5cf23b5d7c9e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/13d532b9-1240-4907-8eda-5cf23b5d7c9e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/2d773e11-55f9-416b-9d19-b43c3fb9ab14
13-Feb-2024,Required,Extendicare Van Daele - Long Term Care Facility,161989,location.href = '/Portal/Inspection/Details/42751b01-361a-4009-86a2-9c7e8debdaf7' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/42751b01-361a-4009-86a2-9c7e8debdaf7,http://disclosure.algomapublichealth.com/Portal/Facility/Details/dbc423f9-ca77-4f94-bd70-acbfdfd9bce5
07-Nov-2023,Required,Extendicare Van Daele - Long Term Care Facility,153038,location.href = '/Portal/Inspection/Details/8d80a5d1-05bf-40c2-a213-d442a888d889' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8d80a5d1-05bf-40c2-a213-d442a888d889,http://disclosure.algomapublichealth.com/Portal/Facility/Details/dbc423f9-ca77-4f94-bd70-acbfdfd9bce5
07-Jun-2023,Required,Extendicare Van Daele - Long Term Care Facility,126129,location.href = '/Portal/Inspection/Details/763ec58e-cb32-4ffb-8436-9580f6ea1c9c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/763ec58e-cb32-4ffb-8436-9580f6ea1c9c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/dbc423f9-ca77-4f94-bd70-acbfdfd9bce5
20-Jan-2023,Required,Extendicare Van Daele - Long Term Care Facility,99532,location.href = '/Portal/Inspection/Details/abc0ff2d-2ec2-4b48-bfda-c3df44c45e65' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/abc0ff2d-2ec2-4b48-bfda-c3df44c45e65,http://disclosure.algomapublichealth.com/Portal/Facility/Details/dbc423f9-ca77-4f94-bd70-acbfdfd9bce5
17-Oct-2022,Required,Extendicare Van Daele - Long Term Care Facility,90929,location.href = '/Portal/Inspection/Details/158a4f84-28e1-4aed-9cac-8870d97b2153' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/158a4f84-28e1-4aed-9cac-8870d97b2153,http://disclosure.algomapublichealth.com/Portal/Facility/Details/dbc423f9-ca77-4f94-bd70-acbfdfd9bce5
07-Jul-2022,Required,Extendicare Van Daele - Long Term Care Facility,87093,location.href = '/Portal/Inspection/Details/c44cfd5e-d400-4c1b-8548-13a6ec5b8527' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/c44cfd5e-d400-4c1b-8548-13a6ec5b8527,http://disclosure.algomapublichealth.com/Portal/Facility/Details/dbc423f9-ca77-4f94-bd70-acbfdfd9bce5
13-Feb-2024,Required,F.J. Davey Home - Long Term Care Facility,162018,location.href = '/Portal/Inspection/Details/d96966d3-ed6c-4fee-aba8-0569f2584205' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d96966d3-ed6c-4fee-aba8-0569f2584205,http://disclosure.algomapublichealth.com/Portal/Facility/Details/295d5b0d-d1f5-4c13-96eb-f1d4cad57ece
07-Jun-2023,Required,F.J. Davey Home - Long Term Care Facility,126134,location.href = '/Portal/Inspection/Details/3e0f7d1a-22e1-482d-8952-a2c76de65a65' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3e0f7d1a-22e1-482d-8952-a2c76de65a65,http://disclosure.algomapublichealth.com/Portal/Facility/Details/295d5b0d-d1f5-4c13-96eb-f1d4cad57ece
26-Jan-2023,Required,F.J. Davey Home - Long Term Care Facility,100235,location.href = '/Portal/Inspection/Details/80b82f6c-bb4f-49d1-a5db-1613c6e2d142' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/80b82f6c-bb4f-49d1-a5db-1613c6e2d142,http://disclosure.algomapublichealth.com/Portal/Facility/Details/295d5b0d-d1f5-4c13-96eb-f1d4cad57ece
07-Nov-2022,Required,F.J. Davey Home - Long Term Care Facility,93098,location.href = '/Portal/Inspection/Details/576557ac-d31b-4e5d-9849-d6621946e084' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/576557ac-d31b-4e5d-9849-d6621946e084,http://disclosure.algomapublichealth.com/Portal/Facility/Details/295d5b0d-d1f5-4c13-96eb-f1d4cad57ece
01-Sep-2023,Required,Fairfield Inn and Suites by Marriott - Restaurant,137600,location.href = '/Portal/Inspection/Details/a5027b83-9d18-42d0-8a04-f842f48432cd' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a5027b83-9d18-42d0-8a04-f842f48432cd,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1c00481d-f665-4850-8234-d4c46db0662c
07-Dec-2022,Required,Fairfield Inn and Suites by Marriott - Restaurant,95859,location.href = '/Portal/Inspection/Details/36330d45-94d7-4366-9e7d-53dd6cb0c05f' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/36330d45-94d7-4366-9e7d-53dd6cb0c05f,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1c00481d-f665-4850-8234-d4c46db0662c
09-Aug-2023,Required,Fat Bastard Burrito - Restaurant,134552,location.href = '/Portal/Inspection/Details/3d70bdad-a6a7-4e47-b6e4-d4e3ddd8d706' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3d70bdad-a6a7-4e47-b6e4-d4e3ddd8d706,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1a801d3b-d21f-46c3-9c03-bf977cc986ae
24-Jan-2023,Required,Fat Bastard Burrito - Restaurant,99738,location.href = '/Portal/Inspection/Details/0b4548f1-a9ea-4950-a005-2c7ab164f0ba' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0b4548f1-a9ea-4950-a005-2c7ab164f0ba,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1a801d3b-d21f-46c3-9c03-bf977cc986ae
11-Oct-2022,Required,Fat Bastard Burrito - Restaurant,90034,location.href = '/Portal/Inspection/Details/5426a95e-996c-4692-ae09-eb1d89412fff' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5426a95e-996c-4692-ae09-eb1d89412fff,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1a801d3b-d21f-46c3-9c03-bf977cc986ae
11-May-2022,Required,Fat Bastard Burrito - Restaurant,80621,location.href = '/Portal/Inspection/Details/6ac9055e-7e74-43a0-a1cd-6537f96cba54' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/6ac9055e-7e74-43a0-a1cd-6537f96cba54,http://disclosure.algomapublichealth.com/Portal/Facility/Details/1a801d3b-d21f-46c3-9c03-bf977cc986ae
01-Feb-2024,Required,Feeding Your Soul Cafe - Restaurant,161383,location.href = '/Portal/Inspection/Details/dc19ff21-0fc3-4e07-b9fa-436143133ef4' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/dc19ff21-0fc3-4e07-b9fa-436143133ef4,http://disclosure.algomapublichealth.com/Portal/Facility/Details/641805e0-0d0d-49f6-aa39-4220e1a0d04f
11-Sep-2023,Follow-up,Feeding Your Soul Cafe - Restaurant,139466,location.href = '/Portal/Inspection/Details/4dae7929-3010-40a5-b3ba-ec8eabd8d54c' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4dae7929-3010-40a5-b3ba-ec8eabd8d54c,http://disclosure.algomapublichealth.com/Portal/Facility/Details/641805e0-0d0d-49f6-aa39-4220e1a0d04f
08-Sep-2023,Required,Feeding Your Soul Cafe - Restaurant,139449,location.href = '/Portal/Inspection/Details/97c73260-1ff9-44b8-9e13-f87285a2c373' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/97c73260-1ff9-44b8-9e13-f87285a2c373,http://disclosure.algomapublichealth.com/Portal/Facility/Details/641805e0-0d0d-49f6-aa39-4220e1a0d04f
23-Jan-2023,Required,Feeding Your Soul Cafe - Restaurant,99578,location.href = '/Portal/Inspection/Details/12b55e38-bfe1-445d-b7e1-f8fdcdcdb1e0' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/12b55e38-bfe1-445d-b7e1-f8fdcdcdb1e0,http://disclosure.algomapublichealth.com/Portal/Facility/Details/641805e0-0d0d-49f6-aa39-4220e1a0d04f
15-Dec-2022,Required,Feeding Your Soul Cafe - Restaurant,96109,location.href = '/Portal/Inspection/Details/572e44c4-55a8-4c67-ac81-39f96418f42a' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/572e44c4-55a8-4c67-ac81-39f96418f42a,http://disclosure.algomapublichealth.com/Portal/Facility/Details/641805e0-0d0d-49f6-aa39-4220e1a0d04f
04-May-2024,Follow-up,Fire House Subs - Restaurant,169205,location.href = '/Portal/Inspection/Details/d0a65d1e-0fa0-4a56-8a0f-5a035451d15e' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d0a65d1e-0fa0-4a56-8a0f-5a035451d15e,http://disclosure.algomapublichealth.com/Portal/Facility/Details/788023c2-338a-49fb-ba4f-037e31cd327d
21-Aug-2023,Follow-up,Fireside Classic Grill - Restaurant,136557,location.href = '/Portal/Inspection/Details/b7a30610-22ac-4fda-a9ce-45d7d3337620' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b7a30610-22ac-4fda-a9ce-45d7d3337620,http://disclosure.algomapublichealth.com/Portal/Facility/Details/37e8b08d-6163-4a69-9069-b60b31045eaf
11-Aug-2023,Required,Fireside Classic Grill - Restaurant,134756,location.href = '/Portal/Inspection/Details/94eecf50-97e4-41a8-8b29-631558480229' ,http://disclosure.algomapublichealth.com/Portal/Inspection/Details/94eecf50-97e4-41a8-8b29-631558480229,http://disclosure.algomapublichealth.com/Portal/Facility/Details/37e8b08d-6163-4a69-9069-b60b31045eaf
