Facility Name,Site Address,Last Inspection Date,Colour Posting,url_entity_partial,category,Type,Legislation,Status,Offence Date,Description,Status Updated,url_entity_full
Shampoo Planet,555 Emery St E  London ON N6C 2E9,02/03/2023,,location.href = '/Portal/Facility/Details/366e8492-b3ff-45b1-b5d6-6ae7886198fa' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/366e8492-b3ff-45b1-b5d6-6ae7886198fa
Zenair Beauty Salon,6609 Beattie St  London ON N6P 1H8,02/03/2023,,location.href = '/Portal/Facility/Details/963d4f46-7b25-487c-a308-75cd61a3c601' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/963d4f46-7b25-487c-a308-75cd61a3c601
Lush Studio & Spa,157 Gladman Ave  London ON N6J 1X6,02/02/2023,,location.href = '/Portal/Facility/Details/ce303511-9195-4562-becb-cbc90ee03d91' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ce303511-9195-4562-becb-cbc90ee03d91
Five-Forty,156 Bruce St  London ON N6C 1H1,02/02/2023,,location.href = '/Portal/Facility/Details/f0d0f2b6-aba8-4456-b1fd-aaee062e751b' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f0d0f2b6-aba8-4456-b1fd-aaee062e751b
Style Quest,1304 Eagletrace Dr  London ON N6G 0K9,02/02/2023,,location.href = '/Portal/Facility/Details/8bc8bce3-1a3e-4edc-a3db-cb52dfbfef98' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8bc8bce3-1a3e-4edc-a3db-cb52dfbfef98
Kim's Barber & Hair Salon,1627 Richmond St  London ON N6G 2M9,02/02/2023,,location.href = '/Portal/Facility/Details/5ce4a050-c0c9-4a68-9a72-38a0c9f4ed48' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5ce4a050-c0c9-4a68-9a72-38a0c9f4ed48
Salon Thairapy - Hairdressing/Barbering,6106-700 Richmond St  London ON N6A 5C7,02/01/2023,,location.href = '/Portal/Facility/Details/05eabd49-4120-4529-b3a2-c1f964b95063' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/05eabd49-4120-4529-b3a2-c1f964b95063
Chez Cheveux,635 Richmond St  London ON N6A 3G5,02/01/2023,,location.href = '/Portal/Facility/Details/f34a4218-bb49-4ded-871e-82b740c5e6b3' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f34a4218-bb49-4ded-871e-82b740c5e6b3
Precision Barber Shop and Salon,4295 Colonel Talbot Rd  London ON N6P 1V9,02/01/2023,,location.href = '/Portal/Facility/Details/7abd2537-e027-4404-9d5d-aca58d4ce3a7' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/7abd2537-e027-4404-9d5d-aca58d4ce3a7
Debbie's Hair Design,38 Exmouth Dr  London ON N5V 4V1,02/01/2023,,location.href = '/Portal/Facility/Details/c99ae654-779d-47b7-a5f1-8bd962352711' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c99ae654-779d-47b7-a5f1-8bd962352711
Top Crew Barbershop,2295 Wharncliffe Rd S  London ON N6P 1S7,02/01/2023,,location.href = '/Portal/Facility/Details/a2bddb52-f736-4393-9205-b5545e2b4a3f' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a2bddb52-f736-4393-9205-b5545e2b4a3f
Valerie's Hair Salon,11 Bonaventure Dr  London ON N5V 4B5,02/01/2023,,location.href = '/Portal/Facility/Details/05c1e704-dc0a-4edb-b2dd-6f0785c86dfa' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/05c1e704-dc0a-4edb-b2dd-6f0785c86dfa
La Shay's Beauty Salon,32 Sherbourne Cres  London ON N6G 4M1,02/01/2023,,location.href = '/Portal/Facility/Details/985cd211-183c-443c-8240-ec260c238f5f' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/985cd211-183c-443c-8240-ec260c238f5f
Ella Donna Salon,1438 Aldersbrook Rd  London ON N6G 3V7,01/31/2023,,location.href = '/Portal/Facility/Details/f3b32c6f-12fe-42e5-ae70-8e5b7564bc68' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f3b32c6f-12fe-42e5-ae70-8e5b7564bc68
Temptation Day Spa,2696 Kains Rd  London ON N6K 0K9,01/31/2023,,location.href = '/Portal/Facility/Details/5cb3db46-7178-4531-80b3-f5b2363d552b' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5cb3db46-7178-4531-80b3-f5b2363d552b
Hair Mechanix,95 Tweedsmuir Ave  London ON N5W 1K9,01/31/2023,,location.href = '/Portal/Facility/Details/0077878b-6ef0-4c55-97c1-787cc83bca26' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/0077878b-6ef0-4c55-97c1-787cc83bca26
DaCosta Hair Studio,1460 Gore Road  London Ontario N5W 1T7,01/31/2023,,location.href = '/Portal/Facility/Details/79afbdea-26e9-4440-b3bf-41353dbcef6b' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/79afbdea-26e9-4440-b3bf-41353dbcef6b
Crescent Salon,52 Carfrae Cres  London ON N6C 4A9,01/30/2023,,location.href = '/Portal/Facility/Details/c28629af-190e-4cc3-975e-170819e57b7e' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c28629af-190e-4cc3-975e-170819e57b7e
Jodi Drew,19 Elmwood Pl  London ON N6J 1J3,01/30/2023,,location.href = '/Portal/Facility/Details/fdb2d2e3-22b9-46d4-88f7-da0d476f17f5' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fdb2d2e3-22b9-46d4-88f7-da0d476f17f5
Salon 620,620 Commissioners Rd E  London ON N6C 2V2,01/27/2023,,location.href = '/Portal/Facility/Details/661d6e04-dd95-43af-b8c8-d718293bfc7e' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/661d6e04-dd95-43af-b8c8-d718293bfc7e
Tommy Guns Original Barbershop- Wellington Rd,A3-1025 Wellington Rd  London ON N6E 1W4,01/27/2023,,location.href = '/Portal/Facility/Details/62a4a542-2932-4f41-869a-a64ececb5d58' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/62a4a542-2932-4f41-869a-a64ececb5d58
Blackgate Tattoo Collective,63 Front St W  Strathroy ON N7G 1X6,01/27/2023,,location.href = '/Portal/Facility/Details/b121d2b0-7258-48f0-a7a5-ab28691f633a' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b121d2b0-7258-48f0-a7a5-ab28691f633a
Berenice Barbershop,5-1775 Ernest Ave  London Ontario N6E 2V5,01/27/2023,,location.href = '/Portal/Facility/Details/7bb8808d-e5b0-4484-afb2-3cefe05938a0' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/7bb8808d-e5b0-4484-afb2-3cefe05938a0
Drawing the Line,134 Wellington St  Delaware ON N0L 1E0,01/27/2023,,location.href = '/Portal/Facility/Details/436fde83-5e0f-4c4f-8616-501e92fa4e1f' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/436fde83-5e0f-4c4f-8616-501e92fa4e1f
Berenice Plus Laser and Medical Aesthetics,4-1775 Earnest Avenue  London ON N6E2V5,01/27/2023,,location.href = '/Portal/Facility/Details/66938b28-7b74-460f-8ada-95219b78633e' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/66938b28-7b74-460f-8ada-95219b78633e
Gentlemen's Barber,551 Oxford St W  London ON N6H 0H9,01/26/2023,,location.href = '/Portal/Facility/Details/614d94ba-f1e7-4f0f-9792-23fbd20c26ff' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/614d94ba-f1e7-4f0f-9792-23fbd20c26ff
Waxon Waxbar,103-551 Oxford St W  London ON N6H 0H9,01/26/2023,,location.href = '/Portal/Facility/Details/d48e20de-d052-4691-86bf-4d77e17ca00f' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d48e20de-d052-4691-86bf-4d77e17ca00f
Nicky-Stixx,13274 ilderton road  Ilderton ON N0M 2A0,01/26/2023,,location.href = '/Portal/Facility/Details/55ee6ad2-614c-4731-b157-c11caacccff7' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/55ee6ad2-614c-4731-b157-c11caacccff7
Cealla Hair Studio,1-177 Kent St  London ON N6A 1L5,01/25/2023,,location.href = '/Portal/Facility/Details/535a3d71-158f-40c2-ac7c-ac032ee6a5e5' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/535a3d71-158f-40c2-ac7c-ac032ee6a5e5
Studio H Artist Group,106-140 Ann St  London ON N6A 1R3,01/25/2023,,location.href = '/Portal/Facility/Details/3d9dd156-8861-453d-bfb2-0a451c899720' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3d9dd156-8861-453d-bfb2-0a451c899720
Headstart,298 Wharncliffe Rd S  London ON N6J 2L5,01/25/2023,,location.href = '/Portal/Facility/Details/dd5136dd-8f03-46b6-98da-5af7744bcff7' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/dd5136dd-8f03-46b6-98da-5af7744bcff7
Luxury Nails 2,B2-301 Caradoc St S  Strathroy ON N7G 2P3,01/25/2023,,location.href = '/Portal/Facility/Details/be04cbfb-c382-4b1b-b263-1abaedf85e83' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/be04cbfb-c382-4b1b-b263-1abaedf85e83
Sam's Barber & Salon,12B-1070 Wellington Rd S  London ON N6E 3V8,01/25/2023,,location.href = '/Portal/Facility/Details/2bfe2b6b-be3a-4289-b304-7d5099abfe6c' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2bfe2b6b-be3a-4289-b304-7d5099abfe6c
London Towne Salon,536 Chiddington Ave  London ON N6C 2W3,01/25/2023,,location.href = '/Portal/Facility/Details/09a3f63b-2d71-45da-9168-92f747d61571' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/09a3f63b-2d71-45da-9168-92f747d61571
Posh Pedicure Lounge,740 Richmond St  London ON N6A 3H3,01/24/2023,,location.href = '/Portal/Facility/Details/8ec9a9b8-781e-4029-a34a-511299e0bdb3' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8ec9a9b8-781e-4029-a34a-511299e0bdb3
Manuela at Nova Vita,740 Richmond St  London ON N6A 3H3,01/24/2023,,location.href = '/Portal/Facility/Details/2c5d556e-cae5-4d7d-813a-8a8cdeeda8c6' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2c5d556e-cae5-4d7d-813a-8a8cdeeda8c6
Elegance Schools Inc,77A-301 Oxford St W  London ON N6H 1S6,01/24/2023,,location.href = '/Portal/Facility/Details/a5d41b95-06a3-478c-b013-2ac753823a5d' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a5d41b95-06a3-478c-b013-2ac753823a5d
The Barber Shop,301 Oxford St W  London ON N6H 1S6,01/24/2023,,location.href = '/Portal/Facility/Details/5b182411-1ec0-4b78-b8ab-e140d339c622' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5b182411-1ec0-4b78-b8ab-e140d339c622
Rosalee Styles,6311 William St  Lucan ON N0M 2J0,01/24/2023,,location.href = '/Portal/Facility/Details/bf50451f-4ca5-4879-b132-06253d35e9a4' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/bf50451f-4ca5-4879-b132-06253d35e9a4
Studio 83,380 Albert St  Strathroy ON N7G 1W7,01/24/2023,,location.href = '/Portal/Facility/Details/cc4cd321-3ded-4c63-9221-17cbe6e43dcf' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/cc4cd321-3ded-4c63-9221-17cbe6e43dcf
Hair By Tina,216 Burlington St  London ON N5Z 3W4,01/24/2023,,location.href = '/Portal/Facility/Details/a11d9d07-5caa-4a87-968d-777887891d08' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a11d9d07-5caa-4a87-968d-777887891d08
Salon Vienna,697 Hamilton Rd  London ON N5Z 1T5,01/24/2023,,location.href = '/Portal/Facility/Details/ab4dbee8-6920-4cbe-8bd3-42792b6acc41' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ab4dbee8-6920-4cbe-8bd3-42792b6acc41
Chea Hair Studio,440 Hamilton Rd  London ON N5Z 1R9,01/24/2023,,location.href = '/Portal/Facility/Details/1d584dae-093c-437b-b26e-8fe49ba21c0b' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/1d584dae-093c-437b-b26e-8fe49ba21c0b
Anna's Studio,482 Hamilton Rd  London ON N5Z 1R9,01/24/2023,,location.href = '/Portal/Facility/Details/86570d8e-6ebe-457a-83a2-1fce549ed4cc' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/86570d8e-6ebe-457a-83a2-1fce549ed4cc
Blossom Nails & Spa,7-2295 Wharncliffe Rd S  London ON N6P 1S7,01/23/2023,,location.href = '/Portal/Facility/Details/e0196625-a1d3-4845-9567-10b8a6cf0141' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/e0196625-a1d3-4845-9567-10b8a6cf0141
Terrina's Hair Studio,294 Anna St  Parkhill ON N0M 2K0,01/23/2023,,location.href = '/Portal/Facility/Details/34903837-904d-41b4-b297-726dd9702333' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/34903837-904d-41b4-b297-726dd9702333
Side Street Salon,201 John St  London ON N6A 1N9,01/20/2023,,location.href = '/Portal/Facility/Details/4dbe5fb4-4b63-4325-a1e9-24207922b5d9' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4dbe5fb4-4b63-4325-a1e9-24207922b5d9
The Beauty Bar,2-2115 Aldersbrook Rd  London ON N6G 3X1,01/20/2023,,location.href = '/Portal/Facility/Details/65fdb4fa-6f00-421e-ab34-d29c665ad844' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/65fdb4fa-6f00-421e-ab34-d29c665ad844
National Nails,2115 Aldersbrook Rd  London ON N6G 3X1,01/20/2023,,location.href = '/Portal/Facility/Details/b79cb5ae-f9ec-410f-bcc3-7d6a9fd2d8ef' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/b79cb5ae-f9ec-410f-bcc3-7d6a9fd2d8ef
Raven of London,366 Talbot St  London ON N6A 2R6,01/18/2023,,location.href = '/Portal/Facility/Details/f2787d4f-64aa-462f-afd9-e537aa1de089' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/f2787d4f-64aa-462f-afd9-e537aa1de089
Limitless Barbers Inc.,A-82 York St  London ON N6A 1A7,01/18/2023,,location.href = '/Portal/Facility/Details/48160ace-7b04-43dd-8264-81400363f614' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/48160ace-7b04-43dd-8264-81400363f614
Death Wish Tattoo,87 Frank St  Strathroy ON N7G 2R5,01/18/2023,,location.href = '/Portal/Facility/Details/9f605714-c6a4-4e0e-97b9-fb4bd3b2f8b5' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9f605714-c6a4-4e0e-97b9-fb4bd3b2f8b5
Whimsy Salon & Gifts,145 Main St  Ailsa Craig ON N0M 1A0,01/18/2023,,location.href = '/Portal/Facility/Details/7618232d-5c83-4da1-a01c-229695f78d2b' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/7618232d-5c83-4da1-a01c-229695f78d2b
Chenelle Salon / The Barber House,260 Blue Forest Dr  London ON N6G 4M2,01/18/2023,,location.href = '/Portal/Facility/Details/2986dc90-84a2-4843-8eb3-a1dfc83c1fa6' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2986dc90-84a2-4843-8eb3-a1dfc83c1fa6
Sweeney's Barber Shop,1570 Hyde Park Rd  London ON N6H 5L5,01/18/2023,,location.href = '/Portal/Facility/Details/2ae0dc3e-ba4b-4087-8c55-ed8b798c440f' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2ae0dc3e-ba4b-4087-8c55-ed8b798c440f
Oxford Barber Shop,1215 Fanshawe Park Rd W  London ON N6G 0R9,01/17/2023,,location.href = '/Portal/Facility/Details/9314c9e2-811d-478e-a29e-658b14ce5111' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9314c9e2-811d-478e-a29e-658b14ce5111
Amber Spa,777 Hickoryridge Common  London ON N6G 0M8,01/17/2023,,location.href = '/Portal/Facility/Details/931bb004-ee4a-4e58-ba79-257b7459c174' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/931bb004-ee4a-4e58-ba79-257b7459c174
122 Central,122 Central Ave  London ON N6A 1M5,01/17/2023,,location.href = '/Portal/Facility/Details/3d0cdd12-ba03-4542-af7b-a50e670b7630' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/3d0cdd12-ba03-4542-af7b-a50e670b7630
Neon Crab Tattoos & Piercing,20 Front St E  Strathroy ON N7G 1Y4,01/17/2023,,location.href = '/Portal/Facility/Details/5433fb50-58d3-4436-a6fe-e2c02cbc33d1' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5433fb50-58d3-4436-a6fe-e2c02cbc33d1
Oxford Barber Shop,243 Wharncliffe Rd N  London ON N6H 2B9,01/16/2023,,location.href = '/Portal/Facility/Details/4c37cde3-1aa7-4994-be58-81dbb828e418' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/4c37cde3-1aa7-4994-be58-81dbb828e418
Avanti Hair Studio,10 Hawthorne Rd  London ON N6G 2H5,01/13/2023,,location.href = '/Portal/Facility/Details/fb26fcd8-e34a-4c49-a19e-5f883f879d6b' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/fb26fcd8-e34a-4c49-a19e-5f883f879d6b
Neon Crab,2-1050 Kipps Lane  London ON N5Y 4S5,01/12/2023,,location.href = '/Portal/Facility/Details/d1879cdb-5ffe-4e2e-9ce8-2961ae15cd61' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/d1879cdb-5ffe-4e2e-9ce8-2961ae15cd61
Groove Hair Lounge,1225 Wonderland Rd N  London ON N6G 2V9,01/12/2023,,location.href = '/Portal/Facility/Details/aba31759-59ad-4038-842c-9ac8bfbae245' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/aba31759-59ad-4038-842c-9ac8bfbae245
ElectricHair,360 Talbot St  London ON N6A 2R6,01/11/2023,,location.href = '/Portal/Facility/Details/1c26dee8-a47f-489a-ac11-30468ed193a7' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/1c26dee8-a47f-489a-ac11-30468ed193a7
T. L. Esthetics,341 Talbot St  London ON N6A 2R5,01/11/2023,,location.href = '/Portal/Facility/Details/dc90283c-749f-446a-994f-d44b77dc5a26' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/dc90283c-749f-446a-994f-d44b77dc5a26
Pixie and Paige Inc.,341 Talbot St  London ON N6A 2R5,01/11/2023,,location.href = '/Portal/Facility/Details/2b2e01c1-cbe8-4aef-b038-110e4a127ed6' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/2b2e01c1-cbe8-4aef-b038-110e4a127ed6
Smooth Wax Bar,613 Richmond St  London ON N6A 3G3,01/09/2023,,location.href = '/Portal/Facility/Details/5e0c8d73-a9b4-4892-bcd5-54870ced62f9' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/5e0c8d73-a9b4-4892-bcd5-54870ced62f9
Tantrum Sun Lux Medi Spa,Main-733 Richmond  London ON N6A 3H2,01/09/2023,,location.href = '/Portal/Facility/Details/ea1a406e-25fa-46de-8690-0ba7dc7d84ae' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/ea1a406e-25fa-46de-8690-0ba7dc7d84ae
Ox and Bow Barbershop,102-205 Oxford St E  London ON N6A 5G6,01/09/2023,,location.href = '/Portal/Facility/Details/a4b480d9-cd91-4aab-8cd4-4819005576d3' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/a4b480d9-cd91-4aab-8cd4-4819005576d3
Glamorous Touch,204 Central Ave  London ON N6A 1M7,01/09/2023,,location.href = '/Portal/Facility/Details/9c31a471-a791-44c7-a73a-5fc5d7bf8e4e' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/9c31a471-a791-44c7-a73a-5fc5d7bf8e4e
Bella Vita Aesthetics,237 King St  Thorndale ON N0M 2P0,12/19/2022,,location.href = '/Portal/Facility/Details/8d1ae286-50ff-4fbb-a51f-c21ce7faac78' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/8d1ae286-50ff-4fbb-a51f-c21ce7faac78
Iconic Lashes,100 Hamilton Rd  London ON N6B 1N3,12/16/2022,,location.href = '/Portal/Facility/Details/c52b4ef2-09fe-44a3-8305-9bf25a86abb4' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/c52b4ef2-09fe-44a3-8305-9bf25a86abb4
Salon Monika,4-994 Huron St  London ON N5X 4K6,11/24/2022,,location.href = '/Portal/Facility/Details/117ce8e8-da56-4e42-ac0e-a3fd548a9ff4' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/117ce8e8-da56-4e42-ac0e-a3fd548a9ff4
It's All About Me Esthetics,142 Fullarton Street  London ON N6A 0A4,11/23/2022,,location.href = '/Portal/Facility/Details/db13fd6a-f5b4-43d8-bea0-46ffc825358c' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/db13fd6a-f5b4-43d8-bea0-46ffc825358c
mbee & Co Inc,380 Wellington St  London ON N6A 5B5,11/22/2022,,location.href = '/Portal/Facility/Details/460f4719-93a9-4909-b60e-269e844ce2be' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/460f4719-93a9-4909-b60e-269e844ce2be
Daysha Christmas,Upper-463 King St  London ON N6B 1S8,11/22/2022,,location.href = '/Portal/Facility/Details/597ec7c1-44af-4f57-ac64-94a769df0968' ,Personal Service Settings,,,,,,,https://inspections.healthunit.com/Portal/Facility/Details/597ec7c1-44af-4f57-ac64-94a769df0968
