Inspection Type,Inspection Date,url_inspection,url_inspection_full,url_entity_full
Required,08-Feb-2023,location.href = '/disclosure/Inspection/Details/7ec10fa1-b065-4216-ae62-64e2406cbd87' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/7ec10fa1-b065-4216-ae62-64e2406cbd87,https://disclosure55.wechu.org/disclosure/Facility/Details/c7e96494-d5d1-49b0-9479-c3ac947a2dc1
Required,27-Feb-2024,location.href = '/disclosure/Inspection/Details/cc3d84d8-0347-4daa-96c3-88c6acb182c6' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/cc3d84d8-0347-4daa-96c3-88c6acb182c6,https://disclosure55.wechu.org/disclosure/Facility/Details/e6dfa6f6-348a-4a4b-abe4-9b03dff43a6e
Required,17-Mar-2023,location.href = '/disclosure/Inspection/Details/2910b0da-9a6f-467f-b190-70ad78dbf2ee' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/2910b0da-9a6f-467f-b190-70ad78dbf2ee,https://disclosure55.wechu.org/disclosure/Facility/Details/e6dfa6f6-348a-4a4b-abe4-9b03dff43a6e
Required,19-Jul-2022,location.href = '/disclosure/Inspection/Details/033cb4dc-c15f-4212-8b38-74b4052f2703' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/033cb4dc-c15f-4212-8b38-74b4052f2703,https://disclosure55.wechu.org/disclosure/Facility/Details/e6dfa6f6-348a-4a4b-abe4-9b03dff43a6e
Required,03-Jan-2024,location.href = '/disclosure/Inspection/Details/9f09d2c5-7c02-4c99-b513-aa114e18cbef' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/9f09d2c5-7c02-4c99-b513-aa114e18cbef,https://disclosure55.wechu.org/disclosure/Facility/Details/445c0ca1-e732-4340-8fb9-6cd460880822
Re-Inspection,03-Jan-2024,location.href = '/disclosure/Inspection/Details/ae0a90f4-0b0d-497f-9168-2964a2f81075' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/ae0a90f4-0b0d-497f-9168-2964a2f81075,https://disclosure55.wechu.org/disclosure/Facility/Details/445c0ca1-e732-4340-8fb9-6cd460880822
Re-Inspection,20-Oct-2023,location.href = '/disclosure/Inspection/Details/ae39db45-7ef9-4734-b28a-7824a45b1c46' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/ae39db45-7ef9-4734-b28a-7824a45b1c46,https://disclosure55.wechu.org/disclosure/Facility/Details/445c0ca1-e732-4340-8fb9-6cd460880822
Required,16-Oct-2023,location.href = '/disclosure/Inspection/Details/b995f5f5-0ea7-4a4a-a87f-86dbb6b08cc5' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/b995f5f5-0ea7-4a4a-a87f-86dbb6b08cc5,https://disclosure55.wechu.org/disclosure/Facility/Details/445c0ca1-e732-4340-8fb9-6cd460880822
Required,16-Oct-2023,location.href = '/disclosure/Inspection/Details/1ea99fbf-0dba-4a21-af45-3188858b2f0f' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/1ea99fbf-0dba-4a21-af45-3188858b2f0f,https://disclosure55.wechu.org/disclosure/Facility/Details/445c0ca1-e732-4340-8fb9-6cd460880822
Required,19-Oct-2022,location.href = '/disclosure/Inspection/Details/e7e921e5-33a0-4982-8d94-9e32b8fa84f1' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/e7e921e5-33a0-4982-8d94-9e32b8fa84f1,https://disclosure55.wechu.org/disclosure/Facility/Details/445c0ca1-e732-4340-8fb9-6cd460880822
Required,23-Apr-2024,location.href = '/disclosure/Inspection/Details/931e93ab-7732-426b-b5b4-e1b030de0d2d' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/931e93ab-7732-426b-b5b4-e1b030de0d2d,https://disclosure55.wechu.org/disclosure/Facility/Details/12896b22-dd23-46e4-846b-45140f2960cd
Required,12-Dec-2023,location.href = '/disclosure/Inspection/Details/0a982011-b64d-49dd-8a18-48617937a3da' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/0a982011-b64d-49dd-8a18-48617937a3da,https://disclosure55.wechu.org/disclosure/Facility/Details/12896b22-dd23-46e4-846b-45140f2960cd
Required,17-Feb-2023,location.href = '/disclosure/Inspection/Details/f920f9fb-36a6-414c-a235-1e8acd78fd46' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/f920f9fb-36a6-414c-a235-1e8acd78fd46,https://disclosure55.wechu.org/disclosure/Facility/Details/12896b22-dd23-46e4-846b-45140f2960cd
Required,27-Oct-2022,location.href = '/disclosure/Inspection/Details/59fbe50e-714d-4579-b43c-601583884ef9' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/59fbe50e-714d-4579-b43c-601583884ef9,https://disclosure55.wechu.org/disclosure/Facility/Details/12896b22-dd23-46e4-846b-45140f2960cd
Required,27-Jun-2022,location.href = '/disclosure/Inspection/Details/03f46094-4931-4c18-b264-de6f9cc1cbd1' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/03f46094-4931-4c18-b264-de6f9cc1cbd1,https://disclosure55.wechu.org/disclosure/Facility/Details/12896b22-dd23-46e4-846b-45140f2960cd
Required,04-Mar-2024,location.href = '/disclosure/Inspection/Details/667ec51e-1135-4170-9764-50a6abbcd2d9' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/667ec51e-1135-4170-9764-50a6abbcd2d9,https://disclosure55.wechu.org/disclosure/Facility/Details/e1a64765-43ac-495f-baa8-006adf7371ef
Required,14-Nov-2023,location.href = '/disclosure/Inspection/Details/26a49f48-2603-4e05-b532-bc02a4b2af58' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/26a49f48-2603-4e05-b532-bc02a4b2af58,https://disclosure55.wechu.org/disclosure/Facility/Details/e1a64765-43ac-495f-baa8-006adf7371ef
Required,23-Apr-2024,location.href = '/disclosure/Inspection/Details/d7d89197-af55-499c-b00f-b4ddf907ae52' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/d7d89197-af55-499c-b00f-b4ddf907ae52,https://disclosure55.wechu.org/disclosure/Facility/Details/4dbc65a8-dab0-4ce4-9889-2d35cc0d2a21
Required,12-Dec-2023,location.href = '/disclosure/Inspection/Details/e4159ee3-6c03-4806-95a9-8c3fc6c6cba5' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/e4159ee3-6c03-4806-95a9-8c3fc6c6cba5,https://disclosure55.wechu.org/disclosure/Facility/Details/4dbc65a8-dab0-4ce4-9889-2d35cc0d2a21
Required,25-Oct-2023,location.href = '/disclosure/Inspection/Details/4885f740-ef88-4b48-9296-ff9a01f59787' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/4885f740-ef88-4b48-9296-ff9a01f59787,https://disclosure55.wechu.org/disclosure/Facility/Details/4dbc65a8-dab0-4ce4-9889-2d35cc0d2a21
Required,29-Aug-2022,location.href = '/disclosure/Inspection/Details/9a3ac545-92e7-467e-a991-b8042cf7c736' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/9a3ac545-92e7-467e-a991-b8042cf7c736,https://disclosure55.wechu.org/disclosure/Facility/Details/4dbc65a8-dab0-4ce4-9889-2d35cc0d2a21
Required,17-Feb-2023,location.href = '/disclosure/Inspection/Details/cec104d6-1dcb-4f74-a0c6-61bf49ed72ff' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/cec104d6-1dcb-4f74-a0c6-61bf49ed72ff,https://disclosure55.wechu.org/disclosure/Facility/Details/89d51aea-38a6-43d4-a33c-574e01caf041
Required,11-Dec-2023,location.href = '/disclosure/Inspection/Details/397c5daa-d78f-48a5-a982-c0781987a39d' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/397c5daa-d78f-48a5-a982-c0781987a39d,https://disclosure55.wechu.org/disclosure/Facility/Details/369381df-74ae-4c14-b5a0-f2ce1be99c7a
Required,06-Dec-2022,location.href = '/disclosure/Inspection/Details/3615f0bb-bd06-449b-84cf-8e4cccaefd9f' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/3615f0bb-bd06-449b-84cf-8e4cccaefd9f,https://disclosure55.wechu.org/disclosure/Facility/Details/369381df-74ae-4c14-b5a0-f2ce1be99c7a
Required,25-Jan-2024,location.href = '/disclosure/Inspection/Details/c66afec2-1d13-43e4-9d65-8c9c8d1ce977' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/c66afec2-1d13-43e4-9d65-8c9c8d1ce977,https://disclosure55.wechu.org/disclosure/Facility/Details/503d5b31-9e8e-46d7-ba2a-8bfcce268e77
Required,07-Sep-2022,location.href = '/disclosure/Inspection/Details/058e440a-b18d-4728-950b-6cf27d69fdde' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/058e440a-b18d-4728-950b-6cf27d69fdde,https://disclosure55.wechu.org/disclosure/Facility/Details/503d5b31-9e8e-46d7-ba2a-8bfcce268e77
Required,13-Jan-2023,location.href = '/disclosure/Inspection/Details/15035aee-3125-48fa-b2e6-e697c4652b4e' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/15035aee-3125-48fa-b2e6-e697c4652b4e,https://disclosure55.wechu.org/disclosure/Facility/Details/28180c53-b318-43be-ac59-e24c3b06a204
Required,17-Jan-2024,location.href = '/disclosure/Inspection/Details/86d51957-c9e1-41ee-8464-82b7cbcddfd4' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/86d51957-c9e1-41ee-8464-82b7cbcddfd4,https://disclosure55.wechu.org/disclosure/Facility/Details/5fceabc2-ee7e-401d-a06b-4b2a0a441e33
Required,24-Jan-2023,location.href = '/disclosure/Inspection/Details/0f3c0521-a08d-4be1-a8aa-e00ee8b6e7f0' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/0f3c0521-a08d-4be1-a8aa-e00ee8b6e7f0,https://disclosure55.wechu.org/disclosure/Facility/Details/5fceabc2-ee7e-401d-a06b-4b2a0a441e33
Required,11-Jan-2024,location.href = '/disclosure/Inspection/Details/0b0ba692-46f0-47e0-9b50-2ae7a49ba2e5' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/0b0ba692-46f0-47e0-9b50-2ae7a49ba2e5,https://disclosure55.wechu.org/disclosure/Facility/Details/139b3e19-b8d2-4c52-b38d-7ed43003ff5f
Required,08-Feb-2023,location.href = '/disclosure/Inspection/Details/677c0813-0817-4fcf-a6be-e443d7aba235' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/677c0813-0817-4fcf-a6be-e443d7aba235,https://disclosure55.wechu.org/disclosure/Facility/Details/139b3e19-b8d2-4c52-b38d-7ed43003ff5f
Required,13-Oct-2022,location.href = '/disclosure/Inspection/Details/4debe218-77b1-437f-a8f3-fce07b0960b3' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/4debe218-77b1-437f-a8f3-fce07b0960b3,https://disclosure55.wechu.org/disclosure/Facility/Details/139b3e19-b8d2-4c52-b38d-7ed43003ff5f
Required,02-Nov-2023,location.href = '/disclosure/Inspection/Details/e6cd4aff-9b53-41d7-876d-2ba083ba30c6' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/e6cd4aff-9b53-41d7-876d-2ba083ba30c6,https://disclosure55.wechu.org/disclosure/Facility/Details/9cf9dbd7-7e4f-4f0e-ab86-b61debe68bb9
Required,19-Jan-2023,location.href = '/disclosure/Inspection/Details/616a51d2-8708-4eee-b0d0-a5d728bf05a8' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/616a51d2-8708-4eee-b0d0-a5d728bf05a8,https://disclosure55.wechu.org/disclosure/Facility/Details/7f55d695-1943-44c3-8ece-d530bce1732f
Required,07-Mar-2024,location.href = '/disclosure/Inspection/Details/42a8c93f-feeb-45a8-a3ed-fe7d22346b63' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/42a8c93f-feeb-45a8-a3ed-fe7d22346b63,https://disclosure55.wechu.org/disclosure/Facility/Details/b3af70e8-85e5-4b45-9d88-c8a888fdaed2
Required,23-Nov-2023,location.href = '/disclosure/Inspection/Details/a19d2cd1-e442-4005-a19d-42abc2a8179a' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/a19d2cd1-e442-4005-a19d-42abc2a8179a,https://disclosure55.wechu.org/disclosure/Facility/Details/b3af70e8-85e5-4b45-9d88-c8a888fdaed2
Required,08-Aug-2023,location.href = '/disclosure/Inspection/Details/dba5bbf6-6e81-4c77-b5b8-2e8c15f105b5' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/dba5bbf6-6e81-4c77-b5b8-2e8c15f105b5,https://disclosure55.wechu.org/disclosure/Facility/Details/b3af70e8-85e5-4b45-9d88-c8a888fdaed2
Required,13-Apr-2023,location.href = '/disclosure/Inspection/Details/cd714efb-c537-4649-90de-e6b55ef55ad9' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/cd714efb-c537-4649-90de-e6b55ef55ad9,https://disclosure55.wechu.org/disclosure/Facility/Details/b3af70e8-85e5-4b45-9d88-c8a888fdaed2
Required,19-Oct-2022,location.href = '/disclosure/Inspection/Details/8d99e2b7-3804-437f-9c20-d53f7e7a6f84' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/8d99e2b7-3804-437f-9c20-d53f7e7a6f84,https://disclosure55.wechu.org/disclosure/Facility/Details/b3af70e8-85e5-4b45-9d88-c8a888fdaed2
Required,26-Sep-2023,location.href = '/disclosure/Inspection/Details/e86f172c-ae5f-4bf1-a059-b507c1e8b766' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/e86f172c-ae5f-4bf1-a059-b507c1e8b766,https://disclosure55.wechu.org/disclosure/Facility/Details/c9c8babd-10db-436a-9054-81bffb9934cf
Required,14-Nov-2022,location.href = '/disclosure/Inspection/Details/9b71c1a9-853a-4f1e-95d4-22df74eb7ce2' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/9b71c1a9-853a-4f1e-95d4-22df74eb7ce2,https://disclosure55.wechu.org/disclosure/Facility/Details/c9c8babd-10db-436a-9054-81bffb9934cf
Required,23-Jan-2024,location.href = '/disclosure/Inspection/Details/7a31d6ca-4bd1-4667-ad01-e03ab4e131c2' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/7a31d6ca-4bd1-4667-ad01-e03ab4e131c2,https://disclosure55.wechu.org/disclosure/Facility/Details/be4de736-2053-47ca-824f-146b191549f7
Required,30-Aug-2023,location.href = '/disclosure/Inspection/Details/21fb7d75-6ccc-4bc1-8def-0282b1935cfe' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/21fb7d75-6ccc-4bc1-8def-0282b1935cfe,https://disclosure55.wechu.org/disclosure/Facility/Details/be4de736-2053-47ca-824f-146b191549f7
Required,18-Apr-2023,location.href = '/disclosure/Inspection/Details/a31846ba-6189-45e8-805e-011a3ef7eb7e' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/a31846ba-6189-45e8-805e-011a3ef7eb7e,https://disclosure55.wechu.org/disclosure/Facility/Details/be4de736-2053-47ca-824f-146b191549f7
Required,22-Sep-2022,location.href = '/disclosure/Inspection/Details/60f4064f-f681-4438-8603-ea1d28ae1553' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/60f4064f-f681-4438-8603-ea1d28ae1553,https://disclosure55.wechu.org/disclosure/Facility/Details/be4de736-2053-47ca-824f-146b191549f7
Re-Inspection,19-Oct-2023,location.href = '/disclosure/Inspection/Details/59cac99f-8845-4fc3-87a9-99952ac4f8da' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/59cac99f-8845-4fc3-87a9-99952ac4f8da,https://disclosure55.wechu.org/disclosure/Facility/Details/48505fff-dd71-4e3c-99a2-936129ef3724
Required,05-Oct-2023,location.href = '/disclosure/Inspection/Details/1bc5243a-e202-4840-bd27-81e48932d83e' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/1bc5243a-e202-4840-bd27-81e48932d83e,https://disclosure55.wechu.org/disclosure/Facility/Details/48505fff-dd71-4e3c-99a2-936129ef3724
Required,14-Nov-2022,location.href = '/disclosure/Inspection/Details/0550f861-4d24-46a1-8c4d-80a6b9bd962b' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/0550f861-4d24-46a1-8c4d-80a6b9bd962b,https://disclosure55.wechu.org/disclosure/Facility/Details/48505fff-dd71-4e3c-99a2-936129ef3724
Re-Inspection,26-Sep-2023,location.href = '/disclosure/Inspection/Details/3a1a0476-a7f3-4593-b9c0-bbb3cff23171' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/3a1a0476-a7f3-4593-b9c0-bbb3cff23171,https://disclosure55.wechu.org/disclosure/Facility/Details/bd7d34d1-0a0e-4cdb-845f-fff026beb56a
Required,21-Sep-2023,location.href = '/disclosure/Inspection/Details/47e40133-b6c1-445a-8b81-d90fde6287c2' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/47e40133-b6c1-445a-8b81-d90fde6287c2,https://disclosure55.wechu.org/disclosure/Facility/Details/bd7d34d1-0a0e-4cdb-845f-fff026beb56a
Required,05-Dec-2023,location.href = '/disclosure/Inspection/Details/45b6ba1a-f06b-48a2-a594-c1bb6054a230' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/45b6ba1a-f06b-48a2-a594-c1bb6054a230,https://disclosure55.wechu.org/disclosure/Facility/Details/cc101553-26ba-4f52-87bf-572bf98b8e9f
Required,06-Dec-2022,location.href = '/disclosure/Inspection/Details/4a19242b-8e5d-4a3a-846f-1b4361c856c8' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/4a19242b-8e5d-4a3a-846f-1b4361c856c8,https://disclosure55.wechu.org/disclosure/Facility/Details/cc101553-26ba-4f52-87bf-572bf98b8e9f
Required,06-Nov-2023,location.href = '/disclosure/Inspection/Details/e428fae3-6cfd-4e5b-9215-d20325a86122' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/e428fae3-6cfd-4e5b-9215-d20325a86122,https://disclosure55.wechu.org/disclosure/Facility/Details/65bd8820-f045-4458-8483-c70a3a048309
Required,17-Jan-2024,location.href = '/disclosure/Inspection/Details/1ba2d381-361a-4dfb-bf17-fc150a62253a' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/1ba2d381-361a-4dfb-bf17-fc150a62253a,https://disclosure55.wechu.org/disclosure/Facility/Details/7eddfd65-79a5-45c9-8b60-4b472f7fb217
Required,19-Dec-2023,location.href = '/disclosure/Inspection/Details/0d4977a5-88bf-4ab3-b994-b2e497e20a29' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/0d4977a5-88bf-4ab3-b994-b2e497e20a29,https://disclosure55.wechu.org/disclosure/Facility/Details/fe7c3252-e395-4e60-ba18-8f2876f1d719
Required,30-Apr-2024,location.href = '/disclosure/Inspection/Details/7731bb2f-427d-44a8-804d-a3e32c8f3ccd' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/7731bb2f-427d-44a8-804d-a3e32c8f3ccd,https://disclosure55.wechu.org/disclosure/Facility/Details/51615414-ca7f-4e7f-b6ca-e3f95632fc04
Required,04-Oct-2023,location.href = '/disclosure/Inspection/Details/cda8269f-7ce1-41b2-8d1b-5cb49dce096a' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/cda8269f-7ce1-41b2-8d1b-5cb49dce096a,https://disclosure55.wechu.org/disclosure/Facility/Details/51615414-ca7f-4e7f-b6ca-e3f95632fc04
Required,06-Oct-2023,location.href = '/disclosure/Inspection/Details/76f5d594-44ba-43f4-a0b8-74edc9522e60' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/76f5d594-44ba-43f4-a0b8-74edc9522e60,https://disclosure55.wechu.org/disclosure/Facility/Details/29c093f3-8050-4c1c-9c67-893654b7f7f7
Required,13-Nov-2023,location.href = '/disclosure/Inspection/Details/8b8d97c6-0b5d-49be-a922-42688df00091' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/8b8d97c6-0b5d-49be-a922-42688df00091,https://disclosure55.wechu.org/disclosure/Facility/Details/3c22d323-ca55-4de5-995b-3c2f05315209
Required,11-Jan-2024,location.href = '/disclosure/Inspection/Details/28be7821-1880-4dcf-891f-ea69b7f657a5' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/28be7821-1880-4dcf-891f-ea69b7f657a5,https://disclosure55.wechu.org/disclosure/Facility/Details/653a68f4-6e83-430b-88c9-f4c7415b2cf5
Required,23-Feb-2023,location.href = '/disclosure/Inspection/Details/51b972af-f77c-4a3f-b2d2-e0b48988c00a' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/51b972af-f77c-4a3f-b2d2-e0b48988c00a,https://disclosure55.wechu.org/disclosure/Facility/Details/653a68f4-6e83-430b-88c9-f4c7415b2cf5
Required,07-Nov-2022,location.href = '/disclosure/Inspection/Details/826e5c63-ef64-4ac2-a626-4fb3110a0401' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/826e5c63-ef64-4ac2-a626-4fb3110a0401,https://disclosure55.wechu.org/disclosure/Facility/Details/653a68f4-6e83-430b-88c9-f4c7415b2cf5
Required,03-Oct-2023,location.href = '/disclosure/Inspection/Details/e6fed787-aa27-4fd3-8d5a-fb61df7c8b09' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/e6fed787-aa27-4fd3-8d5a-fb61df7c8b09,https://disclosure55.wechu.org/disclosure/Facility/Details/e064c60a-efc3-493e-8aec-379f39c0c9d4
Re-Inspection,19-Apr-2023,location.href = '/disclosure/Inspection/Details/022f6302-fe87-410b-ab08-e3d50539d248' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/022f6302-fe87-410b-ab08-e3d50539d248,https://disclosure55.wechu.org/disclosure/Facility/Details/d2d719ba-6bd5-4ffc-9676-e8125837eb96
Required,12-Apr-2023,location.href = '/disclosure/Inspection/Details/4af1b7ce-d89f-4434-b7db-f3b93ea542ee' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/4af1b7ce-d89f-4434-b7db-f3b93ea542ee,https://disclosure55.wechu.org/disclosure/Facility/Details/d2d719ba-6bd5-4ffc-9676-e8125837eb96
Required,24-Jan-2024,location.href = '/disclosure/Inspection/Details/bcb2151d-47c3-41f7-a70d-51a4be24eee6' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/bcb2151d-47c3-41f7-a70d-51a4be24eee6,https://disclosure55.wechu.org/disclosure/Facility/Details/b855c832-306a-438e-914b-8ea955dbed36
Required,02-Oct-2023,location.href = '/disclosure/Inspection/Details/c4c17007-6f64-4b32-ac55-f4c2ffe720f5' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/c4c17007-6f64-4b32-ac55-f4c2ffe720f5,https://disclosure55.wechu.org/disclosure/Facility/Details/760f1b7d-146f-40d3-ba69-6cbd513eec8e
Required,31-Oct-2022,location.href = '/disclosure/Inspection/Details/2f5c39fe-b768-4fa2-8aa2-c4d8ef7c2925' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/2f5c39fe-b768-4fa2-8aa2-c4d8ef7c2925,https://disclosure55.wechu.org/disclosure/Facility/Details/760f1b7d-146f-40d3-ba69-6cbd513eec8e
Required,26-Apr-2024,location.href = '/disclosure/Inspection/Details/2f9abe5a-879a-4c43-8580-e9f94589f471' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/2f9abe5a-879a-4c43-8580-e9f94589f471,https://disclosure55.wechu.org/disclosure/Facility/Details/f6bb2c5f-1d91-4e77-97bb-0063aca736c3
Required,05-Mar-2024,location.href = '/disclosure/Inspection/Details/7c99e867-0536-424d-802b-d9a358147c1f' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/7c99e867-0536-424d-802b-d9a358147c1f,https://disclosure55.wechu.org/disclosure/Facility/Details/3a37be0e-c962-4913-9f3a-ec11710fb079
Required,20-Nov-2023,location.href = '/disclosure/Inspection/Details/87ab6187-82ca-498b-8dd2-cea624f82b56' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/87ab6187-82ca-498b-8dd2-cea624f82b56,https://disclosure55.wechu.org/disclosure/Facility/Details/3a37be0e-c962-4913-9f3a-ec11710fb079
Re-Inspection,09-Dec-2022,location.href = '/disclosure/Inspection/Details/941176a6-3dfe-4457-ba0b-996d24f58ff7' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/941176a6-3dfe-4457-ba0b-996d24f58ff7,https://disclosure55.wechu.org/disclosure/Facility/Details/3a37be0e-c962-4913-9f3a-ec11710fb079
Required,30-Nov-2022,location.href = '/disclosure/Inspection/Details/ce06985c-dfde-47c6-ad1c-bca877feac14' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/ce06985c-dfde-47c6-ad1c-bca877feac14,https://disclosure55.wechu.org/disclosure/Facility/Details/3a37be0e-c962-4913-9f3a-ec11710fb079
Required,14-Nov-2023,location.href = '/disclosure/Inspection/Details/50fa2fb3-dbbd-4cde-94db-f5dc72d190bf' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/50fa2fb3-dbbd-4cde-94db-f5dc72d190bf,https://disclosure55.wechu.org/disclosure/Facility/Details/73cad356-e3fa-4e61-a321-5ddd6c982f04
Required,25-Aug-2022,location.href = '/disclosure/Inspection/Details/4710a3e2-0e49-4681-b8be-1304ff83c51b' ,https://disclosure55.wechu.org/disclosure/Inspection/Details/4710a3e2-0e49-4681-b8be-1304ff83c51b,https://disclosure55.wechu.org/disclosure/Facility/Details/73cad356-e3fa-4e61-a321-5ddd6c982f04
