Facility Name,Site Address,Last Inspection Date,url_entity_partial,category,Facility Type,url_entity_full
Sunset Grill,8-1055 Talbot St  St. Thomas ON N5P 1G4,09/26/2023,location.href = '/Portal/Facility/Details/ed119197-bea7-412d-9f0e-8049a5c6bffb' ,Food,,https://healthinspect.ca/Portal/Facility/Details/ed119197-bea7-412d-9f0e-8049a5c6bffb
Sunset Grill,6-547 Norwich Ave  Woodstock ON N4V 1C7,03/29/2023,location.href = '/Portal/Facility/Details/f774e506-d094-4881-a7e6-c1d461df53fb' ,Food,,https://healthinspect.ca/Portal/Facility/Details/f774e506-d094-4881-a7e6-c1d461df53fb
Super Wok,3-287 Talbot St W  Aylmer ON N5H 1J9,07/04/2023,location.href = '/Portal/Facility/Details/ddadbf47-c7dd-4974-829c-d4a93e4da2f8' ,Food,,https://healthinspect.ca/Portal/Facility/Details/ddadbf47-c7dd-4974-829c-d4a93e4da2f8
Sushi Cove Restaurant,5-930 Dundas St Unit #5  Woodstock ON N4S 1H3,06/19/2023,location.href = '/Portal/Facility/Details/07f8367d-f80d-441c-b3e5-e4ae9ff580c8' ,Food,,https://healthinspect.ca/Portal/Facility/Details/07f8367d-f80d-441c-b3e5-e4ae9ff580c8
Sushi Eleven,144 Thames St S  Ingersoll ON N5C 2T4,08/31/2023,location.href = '/Portal/Facility/Details/0b22ea58-8ea6-4786-809b-682f427d3ffe' ,Food,,https://healthinspect.ca/Portal/Facility/Details/0b22ea58-8ea6-4786-809b-682f427d3ffe
Swanlyn Specialities,114 Culloden Rd  Ingersoll ON N5C 3R1,,location.href = '/Portal/Facility/Details/8591d650-4777-49ff-abb8-b84e746c82ef' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8591d650-4777-49ff-abb8-b84e746c82ef
Sweaburg Ball Park Food Booth,474379 Dodge Line  Sweaburg ON,07/06/2023,location.href = '/Portal/Facility/Details/03c1b5e3-2e16-4a08-8c24-9f28ecefc7b7' ,Food,,https://healthinspect.ca/Portal/Facility/Details/03c1b5e3-2e16-4a08-8c24-9f28ecefc7b7
Sweaburg Lions Pavilion,474379 Dodge Line  Woodstock ON N4S 7V6,06/15/2023,location.href = '/Portal/Facility/Details/e49d3c2d-f21d-4e27-ab1a-45ae036c25f4' ,Food,,https://healthinspect.ca/Portal/Facility/Details/e49d3c2d-f21d-4e27-ab1a-45ae036c25f4
Sweet Marie's Dessert Shop,44160 John Wise Line  St. Thomas ON N5P 3S9,12/07/2022,location.href = '/Portal/Facility/Details/7e192e71-54d6-4e60-814c-79a5f86e5c24' ,Food,,https://healthinspect.ca/Portal/Facility/Details/7e192e71-54d6-4e60-814c-79a5f86e5c24
Swiss Chalet,427 Norwich Ave  Woodstock ON N4S 3W4,10/25/2023,location.href = '/Portal/Facility/Details/8bf8c16b-a9ed-4b9e-a192-2b2afa040c32' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8bf8c16b-a9ed-4b9e-a192-2b2afa040c32
Swiss Chalet/Harvey's,1014.5 Talbot St  St Thomas ON N5P 1G3,06/28/2023,location.href = '/Portal/Facility/Details/91a20fbc-5cdf-4c06-ac98-91cb7a19f03f' ,Food,,https://healthinspect.ca/Portal/Facility/Details/91a20fbc-5cdf-4c06-ac98-91cb7a19f03f
SWPH Teaching Kitchen,1230 Talbot St  St. Thomas ON N5P 1G9,09/28/2023,location.href = '/Portal/Facility/Details/01f36358-1ff9-4d0b-8b34-9a3ec207e2e5' ,Food,,https://healthinspect.ca/Portal/Facility/Details/01f36358-1ff9-4d0b-8b34-9a3ec207e2e5
TA Woodstock 230 Travel Centre - Convenience Store,535 Mill St Exit 230 Hwy 401  Woodstock ON N4S 7V6,,location.href = '/Portal/Facility/Details/ffdbf933-eaa2-413a-adee-c19d38154cf8' ,Food,,https://healthinspect.ca/Portal/Facility/Details/ffdbf933-eaa2-413a-adee-c19d38154cf8
TA Woodstock 230 Travel Centre - Fuel Bar,535 Mill St Exit 230 Hwy 401  Woodstock ON N4S 7V6,,location.href = '/Portal/Facility/Details/2f0b64c0-902e-498f-a76b-780d8db84fc9' ,Food,,https://healthinspect.ca/Portal/Facility/Details/2f0b64c0-902e-498f-a76b-780d8db84fc9
TA Woodstock 230 Travel Centre - Restaurant,535 Mill St Exit 230 Hwy 401  Woodstock ON N4S 7V6,,location.href = '/Portal/Facility/Details/df70972e-ca34-4a50-93b2-e9af6b269d21' ,Food,,https://healthinspect.ca/Portal/Facility/Details/df70972e-ca34-4a50-93b2-e9af6b269d21
Taco Bell,950 Talbot St  St. Thomas ON N5P 1E7,07/19/2023,location.href = '/Portal/Facility/Details/5f67177e-72d3-4968-82e0-1d9c99172252' ,Food,,https://healthinspect.ca/Portal/Facility/Details/5f67177e-72d3-4968-82e0-1d9c99172252
Take a Bite Restaurant,22354 Talbot Line  Rodney ON N0L 2C0,05/18/2023,location.href = '/Portal/Facility/Details/8f099cc7-e023-43fa-8b3f-7686dabd15c4' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8f099cc7-e023-43fa-8b3f-7686dabd15c4
Talbot House - CMHA,655 Talbot St  St. Thomas ON N5P 1C9,05/25/2023,location.href = '/Portal/Facility/Details/1c847817-9d80-4566-a5a2-1592b171999f' ,Food,,https://healthinspect.ca/Portal/Facility/Details/1c847817-9d80-4566-a5a2-1592b171999f
"Talbot Manor, The",292 Wellington Street  St Thomas ON N5R 2S9,10/19/2023,location.href = '/Portal/Facility/Details/b97ad5c6-4e05-4b3d-9309-d8740e4f8c38' ,Food,,https://healthinspect.ca/Portal/Facility/Details/b97ad5c6-4e05-4b3d-9309-d8740e4f8c38
Talbot Mini Mart,1009 Talbot St  St. Thomas ON N5P 1G1,02/14/2023,location.href = '/Portal/Facility/Details/6747bc05-2ea8-4051-86d9-fc9192152081' ,Food,,https://healthinspect.ca/Portal/Facility/Details/6747bc05-2ea8-4051-86d9-fc9192152081
Talbot Trails Restaurant and Gardens,9353 Graham Rd  West Lorne ON N0L 2P0,06/29/2023,location.href = '/Portal/Facility/Details/0a629567-684d-48d8-9ced-4c0dd4cd7813' ,Food,,https://healthinspect.ca/Portal/Facility/Details/0a629567-684d-48d8-9ced-4c0dd4cd7813
Talbotville ESSO,9844 Sunset Drive  St. Thomas Ontario N5P 3T2,05/29/2023,location.href = '/Portal/Facility/Details/532582f9-1cb6-4259-b8dc-525ef2e49b23' ,Food,,https://healthinspect.ca/Portal/Facility/Details/532582f9-1cb6-4259-b8dc-525ef2e49b23
Talbotville Mr. Sub,9844 Sunset Drive  St. Thomas Ontario N5P 3T2,10/26/2023,location.href = '/Portal/Facility/Details/d93618e0-6ace-4184-8d28-938b4139b856' ,Food,,https://healthinspect.ca/Portal/Facility/Details/d93618e0-6ace-4184-8d28-938b4139b856
Tall Tales Café and Variety,29634 Talbot Line  Wallacetown ON N0L 2M0,07/28/2023,location.href = '/Portal/Facility/Details/f663dd3a-08ff-4ad4-b10a-ebdacb53680c' ,Food,,https://healthinspect.ca/Portal/Facility/Details/f663dd3a-08ff-4ad4-b10a-ebdacb53680c
Tandoori Delights,1-780 Dundas St  Woodstock ON N4S 1E9,09/14/2023,location.href = '/Portal/Facility/Details/352bfc94-c756-4434-88c3-6b8809c1a3d4' ,Food,,https://healthinspect.ca/Portal/Facility/Details/352bfc94-c756-4434-88c3-6b8809c1a3d4
Tandoori Knight,511 Dundas St  Woodstock ON N4S 1C3,11/01/2023,location.href = '/Portal/Facility/Details/6c846cf3-1b9c-4534-9257-f3c432e8dc0d' ,Food,,https://healthinspect.ca/Portal/Facility/Details/6c846cf3-1b9c-4534-9257-f3c432e8dc0d
Tarandowah Golfers Club Restaurant,15125 Putnam Rd  Springfield ON N0L 2J0,06/26/2023,location.href = '/Portal/Facility/Details/cf2cff1d-674c-4ad0-8b46-e81349dacc83' ,Food,,https://healthinspect.ca/Portal/Facility/Details/cf2cff1d-674c-4ad0-8b46-e81349dacc83
Taste Makers Studio,624 Talbot Street  St. Thomas ON N5P 1C8,,location.href = '/Portal/Facility/Details/63faf75e-ed03-4963-b78b-7b847884d3f4' ,Food,,https://healthinspect.ca/Portal/Facility/Details/63faf75e-ed03-4963-b78b-7b847884d3f4
Taste of China,523 Dundas St  Woodstock ON N4S 1C3,08/02/2023,location.href = '/Portal/Facility/Details/997019c9-32e8-4fb9-95cb-242deb7fad20' ,Food,,https://healthinspect.ca/Portal/Facility/Details/997019c9-32e8-4fb9-95cb-242deb7fad20
Taste of the Caribbean,59 Talbot St E  Aylmer ON N5H 1H3,07/10/2023,location.href = '/Portal/Facility/Details/8943eafd-8dd5-46cd-b571-5d6b3943a6ed' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8943eafd-8dd5-46cd-b571-5d6b3943a6ed
Taste of Woodstock Catering,212 Bysham Park Dr  Woodstock ON N4T 1R2,06/27/2023,location.href = '/Portal/Facility/Details/b4085f48-ec20-420e-8a56-004be738ab1f' ,Food,,https://healthinspect.ca/Portal/Facility/Details/b4085f48-ec20-420e-8a56-004be738ab1f
Tavi Chill,10 Hope St W  Tavistock ON N0B 2R0,09/13/2023,location.href = '/Portal/Facility/Details/a0f6f8f4-5850-4b1f-a4d6-5e1c0ce8e76f' ,Food,,https://healthinspect.ca/Portal/Facility/Details/a0f6f8f4-5850-4b1f-a4d6-5e1c0ce8e76f
Tavistock & District Memorial Hall,3 Adam St  Tavistock ON N0B 2R0,05/10/2023,location.href = '/Portal/Facility/Details/cee09879-f973-4eff-a2b6-3920dd01f506' ,Food,,https://healthinspect.ca/Portal/Facility/Details/cee09879-f973-4eff-a2b6-3920dd01f506
Tavistock Arena,1 Adam St  Tavistock ON N0B 2R0,05/10/2023,location.href = '/Portal/Facility/Details/31945adc-b136-4364-ac22-32bf2ff1b7fe' ,Food,,https://healthinspect.ca/Portal/Facility/Details/31945adc-b136-4364-ac22-32bf2ff1b7fe
Tavistock Arena - Queen's Park Pavilion,1 Adam St  Tavistock ON N0B 2R0,05/10/2023,location.href = '/Portal/Facility/Details/ae6ac913-a68f-4902-b03a-4eb845285748' ,Food,,https://healthinspect.ca/Portal/Facility/Details/ae6ac913-a68f-4902-b03a-4eb845285748
Tavistock Gas & Variety,199 Woodstock St S  Tavistock ON N0B 2R0,10/19/2023,location.href = '/Portal/Facility/Details/5206981c-3cde-43d3-92bb-ca1fe4aade52' ,Food,,https://healthinspect.ca/Portal/Facility/Details/5206981c-3cde-43d3-92bb-ca1fe4aade52
Tavistock Little Preschool,131 Wettlaufer St  Tavistock ON N0B 2R0,06/21/2023,location.href = '/Portal/Facility/Details/9bbc9d00-ae1d-4a7b-806a-7725a2db39d2' ,Food,,https://healthinspect.ca/Portal/Facility/Details/9bbc9d00-ae1d-4a7b-806a-7725a2db39d2
Tavistock Public School - Before & After School Program,79 Maria St  Tavistock ON N0B 2R0,11/30/2022,location.href = '/Portal/Facility/Details/e0bdfe27-fadc-40ff-9a71-5c06792e684c' ,Food,,https://healthinspect.ca/Portal/Facility/Details/e0bdfe27-fadc-40ff-9a71-5c06792e684c
Tavistock Public School - Milk Program,79 Maria St  Tavistock ON N0B 2R0,,location.href = '/Portal/Facility/Details/4aa6ed40-5c52-46fe-b824-717076b9eb6b' ,Food,,https://healthinspect.ca/Portal/Facility/Details/4aa6ed40-5c52-46fe-b824-717076b9eb6b
Tavistock Public School - Nourishment Program,79 Maria St  Tavistock ON N0B 2R0,11/30/2022,location.href = '/Portal/Facility/Details/8c1745de-95b9-4657-af4f-eb55ba91d6d4' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8c1745de-95b9-4657-af4f-eb55ba91d6d4
Tavistock Restaurant,36 Woodstock St S  Tavistock ON N0B 2R0,,location.href = '/Portal/Facility/Details/c97ffd43-f954-4c2f-b932-1b92ae2395f5' ,Food,,https://healthinspect.ca/Portal/Facility/Details/c97ffd43-f954-4c2f-b932-1b92ae2395f5
Teal Anchor Boutique,24 Kent St  Woodstock ON N4S 8L5,12/07/2021,location.href = '/Portal/Facility/Details/2de2507a-f087-4950-9c3c-a2b206f2f997' ,Food,,https://healthinspect.ca/Portal/Facility/Details/2de2507a-f087-4950-9c3c-a2b206f2f997
"Terra Nova Therapy, Spa and Café",596145 Hwy 59  Woodstock ON N4S 7W1,,location.href = '/Portal/Facility/Details/11567dda-44f3-44e7-91fe-edb014f547c6' ,Food,,https://healthinspect.ca/Portal/Facility/Details/11567dda-44f3-44e7-91fe-edb014f547c6
"Terra Nova Therapy, Spa and Café - Indoor",596145 Hwy 59  Woodstock ON N4S 7W1,09/25/2023,location.href = '/Portal/Facility/Details/cadeeb45-d30d-4878-a617-a49bebbf5c30' ,Food,,https://healthinspect.ca/Portal/Facility/Details/cadeeb45-d30d-4878-a617-a49bebbf5c30
Terrace Lodge - Institutional Food,475 Talbot St E  Aylmer ON N5H 3A5,07/27/2023,location.href = '/Portal/Facility/Details/8cbc1f2a-04c2-4718-b5a8-d1ff1e1e7062' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8cbc1f2a-04c2-4718-b5a8-d1ff1e1e7062
Thames Garden Chinese Restaurant,99 Thames St N  Ingersoll ON N5C 3C6,08/16/2023,location.href = '/Portal/Facility/Details/0c85865d-9d55-4359-8244-d5dc1360ed6b' ,Food,,https://healthinspect.ca/Portal/Facility/Details/0c85865d-9d55-4359-8244-d5dc1360ed6b
Thames River Melons,775530 Blandford Rd  Innerkip ON N0J 1M0,11/02/2023,location.href = '/Portal/Facility/Details/e78910a7-12fa-4ccb-82d1-14f815a315eb' ,Food,,https://healthinspect.ca/Portal/Facility/Details/e78910a7-12fa-4ccb-82d1-14f815a315eb
Thames River Melons Farm Kitchen,775530 Blandford Rd  Innerkip ON N0J 1M0,11/02/2023,location.href = '/Portal/Facility/Details/f0107549-9700-4235-b0c0-5c961bd9be7d' ,Food,,https://healthinspect.ca/Portal/Facility/Details/f0107549-9700-4235-b0c0-5c961bd9be7d
Thames River Melons Ltd - Food Trailer,775530 Blandford Rd  Innerkip ON N0J 1M0,11/02/2023,location.href = '/Portal/Facility/Details/2d42ed9d-c5a3-44e9-a03d-63e30dfb1dec' ,Food,,https://healthinspect.ca/Portal/Facility/Details/2d42ed9d-c5a3-44e9-a03d-63e30dfb1dec
Thamesford Community Centre,85 Middleton St  Thamesford ON N0M 2M0,05/16/2023,location.href = '/Portal/Facility/Details/810be1ba-b72a-403c-87ba-922ac59aef6d' ,Food,,https://healthinspect.ca/Portal/Facility/Details/810be1ba-b72a-403c-87ba-922ac59aef6d
Thamesford Community Centre - Snack Bar,85 Middleton St  Thamesford ON N0M 2M0,,location.href = '/Portal/Facility/Details/8543e6ea-a53f-4f56-b489-6cc836f52010' ,Food,,https://healthinspect.ca/Portal/Facility/Details/8543e6ea-a53f-4f56-b489-6cc836f52010
Thamesford Gas & Convenience,243 Dundas St  Thamesford ON N0M 2M0,10/27/2022,location.href = '/Portal/Facility/Details/d8cbd238-4cdc-48bb-a9f6-dd4143584860' ,Food,,https://healthinspect.ca/Portal/Facility/Details/d8cbd238-4cdc-48bb-a9f6-dd4143584860
Thamesford North Ball Park,204 George St  Thamesford ON N0M 2M0,05/16/2023,location.href = '/Portal/Facility/Details/e40fc34f-5bc7-4600-aded-6b9006016d7a' ,Food,,https://healthinspect.ca/Portal/Facility/Details/e40fc34f-5bc7-4600-aded-6b9006016d7a
Thamesford Pizza,1-153 Dundas St Unit 1  Thamesford ON N0M 2M0,11/02/2023,location.href = '/Portal/Facility/Details/b4fdf3fa-090c-4767-82a8-113275175bef' ,Food,,https://healthinspect.ca/Portal/Facility/Details/b4fdf3fa-090c-4767-82a8-113275175bef
Thamesford Pizza,111 Charles St E  Ingersoll ON N5C 1J9,03/07/2023,location.href = '/Portal/Facility/Details/12ac6ca2-289a-44f2-8219-cadec66e1311' ,Food,,https://healthinspect.ca/Portal/Facility/Details/12ac6ca2-289a-44f2-8219-cadec66e1311
Thamesford Preschool,220 Dundas St  Thamesford ON N0M 2M0,10/19/2023,location.href = '/Portal/Facility/Details/fb146926-a7cf-4b84-87ef-6ec84c8be0a7' ,Food,,https://healthinspect.ca/Portal/Facility/Details/fb146926-a7cf-4b84-87ef-6ec84c8be0a7
Thamesford Public Library,165 Dundas St  Thamesford ON N0M 2M0,10/19/2023,location.href = '/Portal/Facility/Details/43591bbe-e6fa-4a33-9ce2-531b3588e819' ,Food,,https://healthinspect.ca/Portal/Facility/Details/43591bbe-e6fa-4a33-9ce2-531b3588e819
Thamesford Public School - Before & After School Program,130 McCarthy St  Thamesford ON N0M 2M0,10/19/2023,location.href = '/Portal/Facility/Details/0103a393-c021-4e61-8b95-d46481bc9b94' ,Food,,https://healthinspect.ca/Portal/Facility/Details/0103a393-c021-4e61-8b95-d46481bc9b94
Thamesford Public School - Hot Lunches,130 McCarty St  Thamesford ON N0M 2M0,,location.href = '/Portal/Facility/Details/5ac25cf3-9a7c-4536-81bf-f7a75a53924d' ,Food,,https://healthinspect.ca/Portal/Facility/Details/5ac25cf3-9a7c-4536-81bf-f7a75a53924d
Thamesford Public School - Nourishment Program,130 McCarty St  Thamesford ON N0M 2M0,10/19/2023,location.href = '/Portal/Facility/Details/531654fa-0e83-4a37-9974-d279801dda8b' ,Food,,https://healthinspect.ca/Portal/Facility/Details/531654fa-0e83-4a37-9974-d279801dda8b
Thamesford Variety,150 Dundas St  Thamesford ON N0M 2M0,11/02/2023,location.href = '/Portal/Facility/Details/a9f40d6a-bc60-41b6-b6ce-0e76f8e3f19e' ,Food,,https://healthinspect.ca/Portal/Facility/Details/a9f40d6a-bc60-41b6-b6ce-0e76f8e3f19e
That Food Truck,98 Mutual Street  Ingersoll ON,09/01/2023,location.href = '/Portal/Facility/Details/01065273-f75d-407e-af99-0e829bdbe21a' ,Food,,https://healthinspect.ca/Portal/Facility/Details/01065273-f75d-407e-af99-0e829bdbe21a
The Bronx Bar,595 Talbot Street  St. Thomas Ontario N5P 1C6,09/11/2023,location.href = '/Portal/Facility/Details/fe099120-d108-4585-b2ba-2b9915627d0f' ,Food,,https://healthinspect.ca/Portal/Facility/Details/fe099120-d108-4585-b2ba-2b9915627d0f
The Clay Oven,648 Talbot Street  St. Thomas Ontario N5P 1C8,10/16/2023,location.href = '/Portal/Facility/Details/a6ab8c36-1a02-4f26-8f8d-5ebb719fcc3e' ,Food,,https://healthinspect.ca/Portal/Facility/Details/a6ab8c36-1a02-4f26-8f8d-5ebb719fcc3e
The Gordita Shop,99 Talbot St W  Aylmer ON N5H 1J6,,location.href = '/Portal/Facility/Details/fcf2607b-c961-45ca-a3d9-4da7ca01f55d' ,Food,,https://healthinspect.ca/Portal/Facility/Details/fcf2607b-c961-45ca-a3d9-4da7ca01f55d
The Happy Hippo Co.,22 Kent St  Woodstock ON N4S 8L5,,location.href = '/Portal/Facility/Details/a1778aa0-cf6f-45e1-8f23-0cf094c6456c' ,Food,,https://healthinspect.ca/Portal/Facility/Details/a1778aa0-cf6f-45e1-8f23-0cf094c6456c
The Ice Box,125 Ross St  St. Thomas ON N4K 5Z5,06/20/2022,location.href = '/Portal/Facility/Details/2a17088f-255b-41cb-ab6e-6c2594ae27b6' ,Food,,https://healthinspect.ca/Portal/Facility/Details/2a17088f-255b-41cb-ab6e-6c2594ae27b6
The Ice Box - Mobile,125 Ross Street  St. Thomas ON N5R 3X9,08/16/2023,location.href = '/Portal/Facility/Details/c7608663-ba3b-4f1f-90f1-288eabcea650' ,Food,,https://healthinspect.ca/Portal/Facility/Details/c7608663-ba3b-4f1f-90f1-288eabcea650
The Ice Box- Doug Tarry Complex,275 Bill Martyn Parkway  St. Thomas Ontario N5R 1X6,05/04/2023,location.href = '/Portal/Facility/Details/a9bd2c17-d774-4dbd-94c2-ab06d31c7a14' ,Food,,https://healthinspect.ca/Portal/Facility/Details/a9bd2c17-d774-4dbd-94c2-ab06d31c7a14
The Ice Box- Pinafore Park,95 Elm Street  (Pinafore Park)St. Thomas Ontario N5R 1H7,04/25/2023,location.href = '/Portal/Facility/Details/5e918447-c091-4f9f-9196-ef87c66528bc' ,Food,,https://healthinspect.ca/Portal/Facility/Details/5e918447-c091-4f9f-9196-ef87c66528bc
The In Home Chef Inc.,26779 Talbot Line  Wallacetown ON N0L 2M0,08/22/2023,location.href = '/Portal/Facility/Details/69d09b63-f618-4c87-a94f-89e97672bdd0' ,Food,,https://healthinspect.ca/Portal/Facility/Details/69d09b63-f618-4c87-a94f-89e97672bdd0
The Ingersoll Pipe Hall Band,108 Wonham Street South  Ingersoll ON N5C 2Y8,,location.href = '/Portal/Facility/Details/daa6c66f-29d7-4e32-8f76-ab2376debce5' ,Food,,https://healthinspect.ca/Portal/Facility/Details/daa6c66f-29d7-4e32-8f76-ab2376debce5
The Jokers Crown Inc,129-131 Thames St S  Ingersoll ON N5C 2T3,06/26/2023,location.href = '/Portal/Facility/Details/ff484bb1-ab08-4756-8fce-2515660feac0' ,Food,,https://healthinspect.ca/Portal/Facility/Details/ff484bb1-ab08-4756-8fce-2515660feac0
The Kneaded Knook Bakery and Cafe,9240 Plank Rd  Straffordville Ontario N0J 1Y0,10/24/2023,location.href = '/Portal/Facility/Details/7973cad5-ae8e-4203-ac4f-30c19851908b' ,Food,,https://healthinspect.ca/Portal/Facility/Details/7973cad5-ae8e-4203-ac4f-30c19851908b
The Lantern Tea Room,37 Stover St. S  Norwich ON N0J 1P0,,location.href = '/Portal/Facility/Details/b2b5aa6a-83c0-4f9a-8700-f9ad6e9e7e06' ,Food,,https://healthinspect.ca/Portal/Facility/Details/b2b5aa6a-83c0-4f9a-8700-f9ad6e9e7e06
The Mermaid Baker,189 Queen St  Dutton ON N0L 1J0,05/30/2023,location.href = '/Portal/Facility/Details/447223c7-6f77-4ab8-bd0b-baaf7a2900c7' ,Food,,https://healthinspect.ca/Portal/Facility/Details/447223c7-6f77-4ab8-bd0b-baaf7a2900c7
The Mill,20 John Pound Rd  Tillsonburg ON N4G 0B9,08/16/2023,location.href = '/Portal/Facility/Details/2331898c-aaba-485c-979c-dc9bd3412c09' ,Food,,https://healthinspect.ca/Portal/Facility/Details/2331898c-aaba-485c-979c-dc9bd3412c09
The Mill - Artisan Shoppe & Decor,A-50 Ingersoll Rd  Woodstock ON N4S 2P9,06/27/2023,location.href = '/Portal/Facility/Details/70639583-ef9e-4345-80e6-4f60d22cf54d' ,Food,,https://healthinspect.ca/Portal/Facility/Details/70639583-ef9e-4345-80e6-4f60d22cf54d
The Moovin' Scoop,875 Nellis St  Woodstock ON N4S 4C6,,location.href = '/Portal/Facility/Details/d15c6bce-a9a2-44ac-a586-27dfd5cece5c' ,Food,,https://healthinspect.ca/Portal/Facility/Details/d15c6bce-a9a2-44ac-a586-27dfd5cece5c
The Oxford Drive In - Reel Treats,8 & 9-225 Bysham Park Dr  Woodstock ON N4T 1P1,,location.href = '/Portal/Facility/Details/dd556d09-666c-4ffd-8bbe-340eac549c54' ,Food,,https://healthinspect.ca/Portal/Facility/Details/dd556d09-666c-4ffd-8bbe-340eac549c54
The Oxford Hills - Clubhouse,324183 Mt Elgin Rd  Mount Elgin ON N0J 1N0,10/10/2023,location.href = '/Portal/Facility/Details/561af0cb-9067-4f8b-a2eb-8f26743e7bde' ,Food,,https://healthinspect.ca/Portal/Facility/Details/561af0cb-9067-4f8b-a2eb-8f26743e7bde
The Oxford Hills - Theo's,324183 Mt Elgin Rd  Mount Elgin ON N0J 1N0,09/18/2023,location.href = '/Portal/Facility/Details/39acd56d-a987-4fdb-b5b9-180080c3ef57' ,Food,,https://healthinspect.ca/Portal/Facility/Details/39acd56d-a987-4fdb-b5b9-180080c3ef57
The Oxford School - Kitchen,595459 Hwy 59  Woodstock ON N4S 7W1,03/02/2023,location.href = '/Portal/Facility/Details/ecdadb95-eec3-4dcd-8d4d-e9642c3cf313' ,Food,,https://healthinspect.ca/Portal/Facility/Details/ecdadb95-eec3-4dcd-8d4d-e9642c3cf313
The Pier Fry Shack,3143 Colin Street  Port Bruce Ontario N5H 2R2,08/21/2023,location.href = '/Portal/Facility/Details/c00832ab-7c1c-4c44-b844-8a887d7e6faa' ,Food,,https://healthinspect.ca/Portal/Facility/Details/c00832ab-7c1c-4c44-b844-8a887d7e6faa
