url_inspection_full,inspection_results,actions_taken
https://healthinspect.ca/Portal/Inspection/Details/c1151a06-f669-49a2-8b68-233160d1684c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/2cdbcfd2-5241-40f0-b359-0fc54deb0b7e,Food premises maintenance NO,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/4b471f17-46a5-41a8-8afd-6088256dc0fb,"Sanitizing food contact surfaces and equipment
ensure that the surfaces of equipment and facilities that come in contact with food are cleaned and sanitized as often as is necessary to maintain such surfaces in a sanitary condition
NO
Food premises free of conditions that attract pests
ensure premises free from conditions that could lead to the harbouring or breeding of pests.
NO
Food premises maintenance
ensure that furniture, equipment and appliances are so constructed and arranged as to permit thorough cleaning
NO
Storage of food
ensure refrigeration or hot-holding equipment used to store potentially hazardous foods contain indicating easy-to-read thermometers
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/1a2bc3ae-006c-4b8f-aabe-6af9d5d037a1,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/c85f2513-5198-46d7-b506-e096db650e5b,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/e7545768-364e-4f8b-b17c-99c359dd7b6d,Food protected from contamination and adulteration Corrected During Inspection,"Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/12c7b08e-9eef-4c69-9a8b-ecd1d7655ab2,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO","Report Reviewed - Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/74de5a60-d9dd-441b-92b4-0b8072c22ddf,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/113412a8-5825-4643-96fa-5387a8781106,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/cb1a6cff-9cfa-443b-b0bb-e253599d0a43,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/a04f25da-6e23-46f5-8b57-f730b96215f0,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/a32328c5-ecb1-44d7-8c6b-6faddd29a47f,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/2957e0a1-2e73-42af-a1b0-99b67f1b1047,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b43d7843-2b98-461b-8cf7-f1e3066b6992,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/10e6d292-fb70-4c26-bd85-f2b1a885c403,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b0be50c3-d600-45e0-af5d-c997a766d749,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/d6c004eb-1ce6-4bda-98b4-593c65daf213,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/d7e73dd9-831e-4a7d-ad0a-df562897b5a5,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/f9efffea-e0eb-4b14-ad53-15c7e986aed3,No results to show,"Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/94b83f2f-8fdd-4759-a1c1-d81e839a542e,"Food protected from contamination and adulteration NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
ensure equipment and utensils that come into direct contact with food are corrosion resistant and non-toxic, and free from cracks, crevices and open seams
NO",Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/4ffd648c-2fc7-4c83-91d0-cc0da975b3ad,"Sanitizing food contact surfaces and equipment
ensure that the method of sanitization is appropriate
Corrected During Inspection","Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/78dda833-1d15-4134-a8de-2afd7cb0f65e,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/81f9e847-1258-47b7-8262-689b90239e70,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/3d43c513-9e24-4a33-aaf0-8d2da974291f,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/1acae963-e14f-4bec-9018-b0262ea1ec47,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/3f9a3739-c36a-4b73-b390-33852a00f268,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/78d06b80-215e-4085-909a-67d2ec1a324b,No results to show,Satisfactory - No Action Required
https://healthinspect.ca/Portal/Inspection/Details/3965aa79-4796-4078-8c38-5889ea91b3e1,No results to show,"Satisfactory - No Action Required
No Certified Food Handler On Site"
https://healthinspect.ca/Portal/Inspection/Details/86199489-9e71-418d-8e30-eef5dbf0ed8c,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/30c159a7-2974-40b2-9b9c-0dc99ac1fda5,"Temperature control for storage of potentially hazardous foods
ensure that during the preparation, processing and manufacturing of potentially hazardous foods, they are not at a temperature between 4°C and 60°C for greater than two hours
Corrected During Inspection","Satisfactory - No Action Required
No Certified Food Handler On Site
Food Handler Education on Site"
https://healthinspect.ca/Portal/Inspection/Details/b25db379-423d-4492-b2bd-a87658405046,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b44cdbef-a693-4cad-a463-1f9b2cf5fbf7,"Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/5628a5d7-4b72-4623-8ebd-be9f56ce6027,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/b24a2ef7-3f85-4694-a07f-ae1a788c94dd,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/656bc75b-d35d-43d1-af2d-96c03b83e5ae,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/05084be4-01d9-4701-a4d1-3eb25a6b8d31,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/4f348844-f97d-4d2d-837d-b960b52719e2,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site
Opening Inspection"
https://healthinspect.ca/Portal/Inspection/Details/e90b92cd-713c-416b-bc8e-b4fd63bdd4ad,"Food premises has pest control program and no live animals
ensure protection against the entry of pests
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/94cdff42-63f4-4b17-8c54-02efee6f1d31,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/01d0b527-a009-497f-8a6c-aaa3bc4d9288,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/eca06109-d8b8-4713-806a-76a41985e430,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/64e409f1-a6ae-4d53-bfde-bc6be13ab48f,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/ae4b0e1c-4a6d-4835-9746-5165d7b4e2c1,No results to show,Report Reviewed - Action Required
https://healthinspect.ca/Portal/Inspection/Details/882a3d15-be47-4185-9d03-7d19155ddc55,"Food premises maintenance
ensure that the floor or floor coverings are tight, smooth and non-absorbent in rooms where food is handled or stored, utensils are cleaned, or in washrooms
NO
Equipment, utensils and multi-service articles maintenance
ensure that all equipment, utensils and multi-service articles are of sound, tight construction, kept in good repair, capable of being cleaned and sanitized, and suitable for its intended purpose
NO
Food premises provided with adequate access to potable water
ensure that handwashing stations are maintained, adequately supplied and used solely for handwashing
NO
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Food protected from contamination and adulteration
ensure all food is protected from contamination and adulteration
Corrected During Inspection
Sanitary facilities maintenance
ensure sanitary facilities are kept sanitary, properly equipped and in good repair at all times
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/4bc29827-8e94-456d-827e-4a66a4d57b9f,"Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO
Food premises maintenance
ensure that furniture, equipment and appliances are so constructed and arranged as to permit thorough cleaning
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/73922a7a-538a-47ba-8eb2-3a76b0b3a449,"Food premises maintenance
ensure that furniture, equipment and appliances are so constructed and arranged as to permit thorough cleaning
NO
Acceptable sanitizing method and testing
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
NO","Certified Foodhandler On Site
Report Reviewed - Action Required"
https://healthinspect.ca/Portal/Inspection/Details/97cb126b-ab3a-4824-80fa-9ec7e55f2279,No results to show,"Satisfactory - No Action Required
Certified Foodhandler On Site"
https://healthinspect.ca/Portal/Inspection/Details/a9b03fec-872a-4477-aaa7-a73bd293427a,"Food handler training
ensure that there is at least one food handler or supervisor on site who has completed food handler training during every hour in which the premises is operating
NO
Acceptable sanitizing method and testing
ensure that the method of sanitization is appropriate.
provide a test reagent for determining the concentration of sanitizer where the sanitizing operation takes place
Corrected During Inspection","Report Reviewed - Action Required
No Certified Food Handler On Site"
