Critical Infractions Count,Non Critical Infractions Count,Inspection Type,Inspection Date,url_inspection,url_inspection_full,url_entity_full
0,2,Required,13-Jun-2023,location.href = '/Portal/Inspection/Details/2c535684-3379-456a-951d-08f2fb048c04' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2c535684-3379-456a-951d-08f2fb048c04,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/af45f05e-44bf-432d-8ad5-5600122b0436
1,1,Required,30-Nov-2022,location.href = '/Portal/Inspection/Details/c879d4a7-99cc-49f8-a370-3e8435e34118' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c879d4a7-99cc-49f8-a370-3e8435e34118,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/af45f05e-44bf-432d-8ad5-5600122b0436
1,1,Required,13-Jun-2022,location.href = '/Portal/Inspection/Details/a8a163f1-2ad7-4858-93ac-35ddfebdcb18' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a8a163f1-2ad7-4858-93ac-35ddfebdcb18,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/af45f05e-44bf-432d-8ad5-5600122b0436
0,0,Required,26-Mar-2024,location.href = '/Portal/Inspection/Details/4e6feab0-b4f1-4030-b97e-bb5f64ac501d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/4e6feab0-b4f1-4030-b97e-bb5f64ac501d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d1a984cb-ec9a-48d8-96a8-3d08ea42cff2
0,0,Required,08-Nov-2023,location.href = '/Portal/Inspection/Details/cf6c348b-aa3d-4629-825a-6bc42cd0a740' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/cf6c348b-aa3d-4629-825a-6bc42cd0a740,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d1a984cb-ec9a-48d8-96a8-3d08ea42cff2
0,0,Required,18-Jul-2023,location.href = '/Portal/Inspection/Details/09177d46-cde8-4c01-9289-1f58dd156d4f' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/09177d46-cde8-4c01-9289-1f58dd156d4f,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d1a984cb-ec9a-48d8-96a8-3d08ea42cff2
1,0,Required,04-Jan-2023,location.href = '/Portal/Inspection/Details/f621817c-5f7c-485b-9d09-efeaeff2ce4c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f621817c-5f7c-485b-9d09-efeaeff2ce4c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d1a984cb-ec9a-48d8-96a8-3d08ea42cff2
0,1,Required,22-Sep-2022,location.href = '/Portal/Inspection/Details/a201124a-2769-4708-8ced-3a205a821b27' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a201124a-2769-4708-8ced-3a205a821b27,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d1a984cb-ec9a-48d8-96a8-3d08ea42cff2
2,4,Required,17-May-2022,location.href = '/Portal/Inspection/Details/7b206ad1-0d6d-494b-9d1a-70cf8f9bd1d1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7b206ad1-0d6d-494b-9d1a-70cf8f9bd1d1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d1a984cb-ec9a-48d8-96a8-3d08ea42cff2
0,0,Required,06-Mar-2024,location.href = '/Portal/Inspection/Details/efc4c334-b714-46ed-a7d9-0bf85512c65d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/efc4c334-b714-46ed-a7d9-0bf85512c65d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2c862c8-ce09-48b9-9b38-6c221bcd3fda
0,0,Required,14-Aug-2023,location.href = '/Portal/Inspection/Details/8ab46b4d-8378-42ab-b17a-c90705655876' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8ab46b4d-8378-42ab-b17a-c90705655876,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2c862c8-ce09-48b9-9b38-6c221bcd3fda
0,0,Follow-up,21-Mar-2023,location.href = '/Portal/Inspection/Details/e4b8be52-5769-43aa-bf22-5ac9d9d84c93' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e4b8be52-5769-43aa-bf22-5ac9d9d84c93,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2c862c8-ce09-48b9-9b38-6c221bcd3fda
1,1,Required,09-Mar-2023,location.href = '/Portal/Inspection/Details/2b0392e0-bb4a-4d7d-8389-4bdbc802a689' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2b0392e0-bb4a-4d7d-8389-4bdbc802a689,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2c862c8-ce09-48b9-9b38-6c221bcd3fda
0,1,Required,12-Sep-2022,location.href = '/Portal/Inspection/Details/ae04444e-6c41-4359-9527-5997bf24d6dd' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ae04444e-6c41-4359-9527-5997bf24d6dd,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a2c862c8-ce09-48b9-9b38-6c221bcd3fda
0,1,Follow-up,30-Nov-2023,location.href = '/Portal/Inspection/Details/3ce15455-9fac-4d9b-a305-bbdc8b35a6bc' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3ce15455-9fac-4d9b-a305-bbdc8b35a6bc,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/096ee3c1-cd25-4a10-8333-96598dbbcf29
0,1,Required,27-Sep-2023,location.href = '/Portal/Inspection/Details/628a42f6-5285-4ac2-bae2-330de2ae9025' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/628a42f6-5285-4ac2-bae2-330de2ae9025,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/096ee3c1-cd25-4a10-8333-96598dbbcf29
0,1,Required,15-Mar-2023,location.href = '/Portal/Inspection/Details/21618b46-464d-4eef-8b9b-30b204548ab8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/21618b46-464d-4eef-8b9b-30b204548ab8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/096ee3c1-cd25-4a10-8333-96598dbbcf29
0,1,Required,14-Nov-2022,location.href = '/Portal/Inspection/Details/92cf572c-d251-4657-8a68-72b81fa1609c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/92cf572c-d251-4657-8a68-72b81fa1609c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/096ee3c1-cd25-4a10-8333-96598dbbcf29
0,1,Required,15-Jun-2022,location.href = '/Portal/Inspection/Details/05ba813c-89e3-4d8c-8660-edc90353ea41' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/05ba813c-89e3-4d8c-8660-edc90353ea41,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/096ee3c1-cd25-4a10-8333-96598dbbcf29
0,0,Required,04-Mar-2024,location.href = '/Portal/Inspection/Details/7b643504-7aad-4d0c-8f62-4d1cc16e6894' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7b643504-7aad-4d0c-8f62-4d1cc16e6894,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/14bd1a92-ecc5-42c9-b0cf-a40a91cc962e
0,0,Required,05-Jul-2023,location.href = '/Portal/Inspection/Details/0ff2dda9-032e-4594-a7c8-854ad2a9907e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0ff2dda9-032e-4594-a7c8-854ad2a9907e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/14bd1a92-ecc5-42c9-b0cf-a40a91cc962e
0,0,Required,21-Feb-2023,location.href = '/Portal/Inspection/Details/fd9d602e-1172-47f0-b7f0-fd08794bc7f8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/fd9d602e-1172-47f0-b7f0-fd08794bc7f8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/14bd1a92-ecc5-42c9-b0cf-a40a91cc962e
0,0,Required,26-Sep-2022,location.href = '/Portal/Inspection/Details/c03458fd-975e-47fa-bba5-337f410a8264' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c03458fd-975e-47fa-bba5-337f410a8264,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/14bd1a92-ecc5-42c9-b0cf-a40a91cc962e
0,0,Required,16-Jan-2024,location.href = '/Portal/Inspection/Details/f6838e27-6c8f-49c1-9788-1d7ff67ef3da' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f6838e27-6c8f-49c1-9788-1d7ff67ef3da,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5663a9e3-d399-4ce6-a10c-bf7d90535665
0,1,Required,04-Jan-2023,location.href = '/Portal/Inspection/Details/49dab383-2a7f-49ed-adcc-af344c73297e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/49dab383-2a7f-49ed-adcc-af344c73297e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5663a9e3-d399-4ce6-a10c-bf7d90535665
0,0,Required,08-Jul-2022,location.href = '/Portal/Inspection/Details/7e7ea886-eeb5-4e74-943f-10393b5d13c9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7e7ea886-eeb5-4e74-943f-10393b5d13c9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/5663a9e3-d399-4ce6-a10c-bf7d90535665
0,0,Required,11-Jan-2024,location.href = '/Portal/Inspection/Details/87946260-6b5c-47d8-b076-dc45a254b238' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/87946260-6b5c-47d8-b076-dc45a254b238,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/45ee1036-26d9-454f-9d1e-f00a6f0d8b81
0,0,Required,11-Jul-2023,location.href = '/Portal/Inspection/Details/18df0bc3-c9d1-4305-8da8-dd05c323f9a1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/18df0bc3-c9d1-4305-8da8-dd05c323f9a1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/45ee1036-26d9-454f-9d1e-f00a6f0d8b81
0,1,Required,20-Jan-2023,location.href = '/Portal/Inspection/Details/c0ea6dd4-56b3-446f-a08d-7e0b153dbe68' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c0ea6dd4-56b3-446f-a08d-7e0b153dbe68,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/45ee1036-26d9-454f-9d1e-f00a6f0d8b81
2,0,Required,22-Aug-2022,location.href = '/Portal/Inspection/Details/d2060e58-f87b-4499-b911-279044520ca5' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d2060e58-f87b-4499-b911-279044520ca5,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/45ee1036-26d9-454f-9d1e-f00a6f0d8b81
0,1,Required,22-Jan-2024,location.href = '/Portal/Inspection/Details/a6a5c6a0-1972-4af8-8e23-5c860a06bf91' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/a6a5c6a0-1972-4af8-8e23-5c860a06bf91,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
2,1,Required,11-Oct-2023,location.href = '/Portal/Inspection/Details/aa48dd9b-7675-4a15-8952-da13d73e5b16' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/aa48dd9b-7675-4a15-8952-da13d73e5b16,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
2,1,Required,13-Jul-2023,location.href = '/Portal/Inspection/Details/850eb015-3b83-4f49-bc59-ecd98c785b7b' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/850eb015-3b83-4f49-bc59-ecd98c785b7b,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
3,2,Required,27-Mar-2023,location.href = '/Portal/Inspection/Details/0098e046-2513-4547-b3b4-eeb87be4e58c' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0098e046-2513-4547-b3b4-eeb87be4e58c,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
0,0,Required,09-Nov-2022,location.href = '/Portal/Inspection/Details/b44b0121-1b94-4c1b-a66b-35701cfa45d2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/b44b0121-1b94-4c1b-a66b-35701cfa45d2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
0,2,Follow-up,07-Oct-2022,location.href = '/Portal/Inspection/Details/064da7c9-e233-4a2f-9cc4-85e2a6bf2d16' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/064da7c9-e233-4a2f-9cc4-85e2a6bf2d16,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
1,3,Required,22-Sep-2022,location.href = '/Portal/Inspection/Details/0181e30c-de47-4460-8a3f-df3538df2704' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0181e30c-de47-4460-8a3f-df3538df2704,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/d42dc9b6-c369-477a-949e-687a08c1173c
0,0,Required,07-Mar-2024,location.href = '/Portal/Inspection/Details/7ab89be6-b466-40d0-bc85-f45c757997ee' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7ab89be6-b466-40d0-bc85-f45c757997ee,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ecb6faef-9a33-4258-9884-752bd93f9768
0,0,Required,03-Nov-2023,location.href = '/Portal/Inspection/Details/d966e5ca-0c6a-4ca8-8ae1-4443a8f796e9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/d966e5ca-0c6a-4ca8-8ae1-4443a8f796e9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ecb6faef-9a33-4258-9884-752bd93f9768
0,0,Required,22-Jun-2023,location.href = '/Portal/Inspection/Details/addb7e45-2920-4493-8179-212e6cddb496' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/addb7e45-2920-4493-8179-212e6cddb496,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ecb6faef-9a33-4258-9884-752bd93f9768
0,0,Required,30-Mar-2023,location.href = '/Portal/Inspection/Details/3ac24df8-b6f2-4842-94ab-6b5edb7da7c6' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3ac24df8-b6f2-4842-94ab-6b5edb7da7c6,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ecb6faef-9a33-4258-9884-752bd93f9768
0,0,Required,09-Dec-2022,location.href = '/Portal/Inspection/Details/bbea00bb-3a6c-4a70-a967-280b0d02e73d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/bbea00bb-3a6c-4a70-a967-280b0d02e73d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ecb6faef-9a33-4258-9884-752bd93f9768
0,1,Required,07-Jul-2022,location.href = '/Portal/Inspection/Details/01dd38a7-d2b9-4005-828b-05d5273bdab1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/01dd38a7-d2b9-4005-828b-05d5273bdab1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/ecb6faef-9a33-4258-9884-752bd93f9768
0,0,Required,06-Nov-2023,location.href = '/Portal/Inspection/Details/1b51a3e3-928e-49d3-8e4c-1aa431088269' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1b51a3e3-928e-49d3-8e4c-1aa431088269,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e30ec7de-e859-4ea8-8421-4c984da3a532
0,0,Required,23-Nov-2022,location.href = '/Portal/Inspection/Details/ea839cf4-6db9-4c43-ab42-749719c024a8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ea839cf4-6db9-4c43-ab42-749719c024a8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/e30ec7de-e859-4ea8-8421-4c984da3a532
0,0,Required,21-Nov-2023,location.href = '/Portal/Inspection/Details/3e33330b-636f-4882-9918-6d674581e040' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3e33330b-636f-4882-9918-6d674581e040,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/674f783a-2ee9-4954-9897-5188583343c4
0,0,Required,13-Sep-2022,location.href = '/Portal/Inspection/Details/93025a39-5d0f-4675-8b46-d7b919e70722' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/93025a39-5d0f-4675-8b46-d7b919e70722,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/674f783a-2ee9-4954-9897-5188583343c4
0,0,Required,24-Jul-2023,location.href = '/Portal/Inspection/Details/2f03e7f4-3d94-4009-85c6-02913246e175' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2f03e7f4-3d94-4009-85c6-02913246e175,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/9c61c7d9-5da7-45ea-84c9-9735fc7ac468
1,0,Required,07-Feb-2024,location.href = '/Portal/Inspection/Details/24577215-58ab-43bb-b4fa-5572b275dbe0' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/24577215-58ab-43bb-b4fa-5572b275dbe0,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/75060336-b471-4062-bf00-f953e799ea36
0,1,Required,22-Aug-2022,location.href = '/Portal/Inspection/Details/e9e1acf8-1f6e-494b-8b03-651ef3d782e0' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e9e1acf8-1f6e-494b-8b03-651ef3d782e0,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/75060336-b471-4062-bf00-f953e799ea36
1,6,Required,28-Aug-2023,location.href = '/Portal/Inspection/Details/449fd75b-5d50-4988-ad68-fd838fbd2233' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/449fd75b-5d50-4988-ad68-fd838fbd2233,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/110bb77e-55e5-4a0f-8b86-6fbc7b065db4
2,6,Required,17-Apr-2023,location.href = '/Portal/Inspection/Details/8c65375a-3146-44ab-9bbb-506801fbbc49' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/8c65375a-3146-44ab-9bbb-506801fbbc49,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/110bb77e-55e5-4a0f-8b86-6fbc7b065db4
1,5,Required,09-Dec-2022,location.href = '/Portal/Inspection/Details/2236e130-9111-4dca-a52f-6f316be453db' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/2236e130-9111-4dca-a52f-6f316be453db,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/110bb77e-55e5-4a0f-8b86-6fbc7b065db4
1,5,Required,26-Aug-2022,location.href = '/Portal/Inspection/Details/5a4b7e26-923a-442e-843e-2bf1ce7c8b91' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/5a4b7e26-923a-442e-843e-2bf1ce7c8b91,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/110bb77e-55e5-4a0f-8b86-6fbc7b065db4
0,0,Required,15-Aug-2023,location.href = '/Portal/Inspection/Details/e3c6592d-1e85-4b2f-bc83-b4ccf7a3bfc1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/e3c6592d-1e85-4b2f-bc83-b4ccf7a3bfc1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a7f6a175-0637-4475-bb08-7f134d0e5d5b
0,1,Required,29-Nov-2022,location.href = '/Portal/Inspection/Details/674edcdb-1eaf-4111-a3b8-c34092c65eb1' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/674edcdb-1eaf-4111-a3b8-c34092c65eb1,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/a7f6a175-0637-4475-bb08-7f134d0e5d5b
0,0,Required,01-Jun-2023,location.href = '/Portal/Inspection/Details/eb1a7e37-162e-40c5-8d34-7353b64220b3' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/eb1a7e37-162e-40c5-8d34-7353b64220b3,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/34c90f07-bdf2-4685-8050-d13b6a506040
0,0,Required,15-Jun-2023,location.href = '/Portal/Inspection/Details/c50ffa9a-f6f9-45fa-bfcd-9ef53f9d0a34' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/c50ffa9a-f6f9-45fa-bfcd-9ef53f9d0a34,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8d38617c-44f0-4f0d-a0cc-3ef7154e0e67
0,2,Required,28-Sep-2022,location.href = '/Portal/Inspection/Details/86b1fae0-a955-4934-be17-7eb5186b880a' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/86b1fae0-a955-4934-be17-7eb5186b880a,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/8d38617c-44f0-4f0d-a0cc-3ef7154e0e67
0,0,Required,24-Apr-2024,location.href = '/Portal/Inspection/Details/3b32ad35-bfe7-4161-984f-795d632c1d2d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/3b32ad35-bfe7-4161-984f-795d632c1d2d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33966c58-eed7-48db-aec6-2f1664eb8a0e
0,0,Follow-up,26-May-2023,location.href = '/Portal/Inspection/Details/da8200ac-c4ab-41b1-afb5-bfddf553c441' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/da8200ac-c4ab-41b1-afb5-bfddf553c441,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33966c58-eed7-48db-aec6-2f1664eb8a0e
0,3,Required,15-May-2023,location.href = '/Portal/Inspection/Details/01e44348-c8e7-446b-aac9-2888adb949f0' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/01e44348-c8e7-446b-aac9-2888adb949f0,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33966c58-eed7-48db-aec6-2f1664eb8a0e
0,0,Follow-up,03-Jun-2022,location.href = '/Portal/Inspection/Details/0f3ecbab-2cc7-46b9-89fc-41e41594c4ba' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0f3ecbab-2cc7-46b9-89fc-41e41594c4ba,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33966c58-eed7-48db-aec6-2f1664eb8a0e
1,1,Follow-up,18-May-2022,location.href = '/Portal/Inspection/Details/7ae59e43-0668-41b9-b3c2-7f8ce6558bc9' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/7ae59e43-0668-41b9-b3c2-7f8ce6558bc9,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/33966c58-eed7-48db-aec6-2f1664eb8a0e
0,1,Follow-up,23-Feb-2024,location.href = '/Portal/Inspection/Details/ad172d12-f70b-4131-922c-29e5e6ed884e' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/ad172d12-f70b-4131-922c-29e5e6ed884e,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2585e26b-d55c-4441-a487-f7a2b1e13f7d
0,1,Required,15-Feb-2024,location.href = '/Portal/Inspection/Details/0fa79a33-3aec-4a7f-b040-9f0888ee564d' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/0fa79a33-3aec-4a7f-b040-9f0888ee564d,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2585e26b-d55c-4441-a487-f7a2b1e13f7d
1,1,Required,10-Nov-2023,location.href = '/Portal/Inspection/Details/1d678540-1449-43ce-8083-0a87dbb86a71' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/1d678540-1449-43ce-8083-0a87dbb86a71,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2585e26b-d55c-4441-a487-f7a2b1e13f7d
0,0,Follow-up,21-Sep-2023,location.href = '/Portal/Inspection/Details/f217b0fc-bb14-4ec2-8315-190a5866d0a2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/f217b0fc-bb14-4ec2-8315-190a5866d0a2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2585e26b-d55c-4441-a487-f7a2b1e13f7d
0,0,Follow-up,15-Sep-2023,location.href = '/Portal/Inspection/Details/66c0c886-90e9-4a87-b6fe-9d8594e4eec8' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/66c0c886-90e9-4a87-b6fe-9d8594e4eec8,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2585e26b-d55c-4441-a487-f7a2b1e13f7d
1,1,Required,22-Jun-2023,location.href = '/Portal/Inspection/Details/6d1206c9-01ac-4463-9515-f532763379b2' ,https://inspectourcommunity.hnhss.ca/Portal/Inspection/Details/6d1206c9-01ac-4463-9515-f532763379b2,https://inspectourcommunity.hnhss.ca/Portal/Facility/Details/2585e26b-d55c-4441-a487-f7a2b1e13f7d
